"","Cidiffusion","Adiffusion","Aappdiffusion","variable","conductance","resistance"
"479","162.465074593981","8.86626864849533","10.8662686484953","Mesophyll Conductance","0.25","7"
"480","163.938085858266","8.98452146456661","10.9845214645666","Mesophyll Conductance","0.25","7"
"481","165.409969993165","9.10249249829116","11.1024924982912","Mesophyll Conductance","0.25","7"
"482","166.880731022604","9.22018275565094","11.2201827556509","Mesophyll Conductance","0.25","7"
"483","168.35037295138","9.33759323784507","11.3375932378451","Mesophyll Conductance","0.25","7"
"484","169.818899765273","9.45472494131819","11.4547249413182","Mesophyll Conductance","0.25","7"
"485","171.286315431154","9.57157885778861","11.5715788577886","Mesophyll Conductance","0.25","7"
"486","172.752623897106","9.68815597427639","11.6881559742764","Mesophyll Conductance","0.25","7"
"487","174.217829092524","9.80445727313103","11.804457273131","Mesophyll Conductance","0.25","7"
"488","175.681934928237","9.92048373205913","11.9204837320591","Mesophyll Conductance","0.25","7"
"489","177.144945296607","10.0362363241518","12.0362363241518","Mesophyll Conductance","0.25","7"
"490","178.606864071647","10.1517160179117","12.1517160179117","Mesophyll Conductance","0.25","7"
"491","180.067695109121","10.2669237772803","12.2669237772803","Mesophyll Conductance","0.25","7"
"492","181.527442246659","10.3818605616646","12.3818605616646","Mesophyll Conductance","0.25","7"
"493","182.986109303855","10.4965273259638","12.4965273259638","Mesophyll Conductance","0.25","7"
"494","184.443700082382","10.6109250205954","12.6109250205954","Mesophyll Conductance","0.25","7"
"495","185.900218366088","10.7250545915221","12.7250545915221","Mesophyll Conductance","0.25","7"
"496","187.355667921109","10.8389169802772","12.8389169802772","Mesophyll Conductance","0.25","7"
"497","188.810052495965","10.9525131239912","12.9525131239912","Mesophyll Conductance","0.25","7"
"498","190.263375821667","11.0658439554167","13.0658439554167","Mesophyll Conductance","0.25","7"
"499","191.715641611819","11.1789104029547","13.1789104029547","Mesophyll Conductance","0.25","7"
"500","193.166853562717","11.2917133906794","13.2917133906794","Mesophyll Conductance","0.25","7"
"501","194.617015353454","11.4042538383636","13.4042538383636","Mesophyll Conductance","0.25","7"
"502","196.066130646015","11.5165326615039","13.5165326615039","Mesophyll Conductance","0.25","7"
"503","197.51420308538","11.6285507713449","13.6285507713449","Mesophyll Conductance","0.25","7"
"504","198.961236299619","11.7403090749047","13.7403090749047","Mesophyll Conductance","0.25","7"
"505","200.407233899994","11.8518084749985","13.8518084749985","Mesophyll Conductance","0.25","7"
"506","201.852199481055","11.9630498702638","13.9630498702638","Mesophyll Conductance","0.25","7"
"507","203.296136620735","12.0740341551837","14.0740341551837","Mesophyll Conductance","0.25","7"
"508","204.739048880446","12.1847622201115","14.1847622201115","Mesophyll Conductance","0.25","7"
"509","206.180939805177","12.2952349512942","14.2952349512942","Mesophyll Conductance","0.25","7"
"510","207.621812923585","12.4054532308962","14.4054532308962","Mesophyll Conductance","0.25","7"
"511","209.061671748091","12.5154179370227","14.5154179370227","Mesophyll Conductance","0.25","7"
"512","210.500519774974","12.6251299437435","14.6251299437435","Mesophyll Conductance","0.25","7"
"513","211.938360484461","12.7345901211153","14.7345901211153","Mesophyll Conductance","0.25","7"
"514","213.375197340822","12.8437993352054","14.8437993352054","Mesophyll Conductance","0.25","7"
"515","214.811033792458","12.9527584481144","14.9527584481144","Mesophyll Conductance","0.25","7"
"516","216.245873271995","13.0614683179988","15.0614683179988","Mesophyll Conductance","0.25","7"
"517","217.679719196373","13.1699297990932","15.1699297990932","Mesophyll Conductance","0.25","7"
"518","219.112574966934","13.2781437417335","15.2781437417335","Mesophyll Conductance","0.25","7"
"519","220.544443969513","13.3861109923783","15.3861109923783","Mesophyll Conductance","0.25","7"
"520","221.975329574526","13.4938323936315","15.4938323936315","Mesophyll Conductance","0.25","7"
"521","223.405235137055","13.6013087842637","15.6013087842637","Mesophyll Conductance","0.25","7"
"522","224.834163996939","13.7085409992347","15.7085409992347","Mesophyll Conductance","0.25","7"
"523","226.262119478858","13.8155298697145","15.8155298697145","Mesophyll Conductance","0.25","7"
"524","227.68910489242","13.9222762231049","15.9222762231049","Mesophyll Conductance","0.25","7"
"525","229.115123532245","14.0287808830612","16.0287808830612","Mesophyll Conductance","0.25","7"
"526","230.540178678051","14.1350446695129","16.1350446695129","Mesophyll Conductance","0.25","7"
"527","231.964273594739","14.2410683986849","16.2410683986849","Mesophyll Conductance","0.25","7"
"528","233.387411532474","14.3468528831186","16.3468528831186","Mesophyll Conductance","0.25","7"
"529","234.809595726769","14.4523989316923","16.4523989316923","Mesophyll Conductance","0.25","7"
"530","236.230829398569","14.5577073496424","16.5577073496424","Mesophyll Conductance","0.25","7"
"531","237.651115754332","14.662778938583","16.662778938583","Mesophyll Conductance","0.25","7"
"532","239.070457986108","14.7676144965271","16.7676144965271","Mesophyll Conductance","0.25","7"
"533","240.488859271625","14.8722148179062","16.8722148179062","Mesophyll Conductance","0.25","7"
"534","241.906322774363","14.9765806935909","16.9765806935909","Mesophyll Conductance","0.25","7"
"535","243.322851643641","15.0807129109101","17.0807129109101","Mesophyll Conductance","0.25","7"
"536","244.738449014687","15.1846122536718","17.1846122536718","Mesophyll Conductance","0.25","7"
"537","246.153118008726","15.2882795021816","17.2882795021816","Mesophyll Conductance","0.25","7"
"538","247.566861733053","15.3917154332633","17.3917154332633","Mesophyll Conductance","0.25","7"
"539","248.97968328111","15.4949208202776","17.4949208202776","Mesophyll Conductance","0.25","7"
"540","250.391585732567","15.5978964331417","17.5978964331417","Mesophyll Conductance","0.25","7"
"541","251.802572153394","15.7006430383484","17.7006430383484","Mesophyll Conductance","0.25","7"
"542","253.21264559594","15.8031613989849","17.8031613989849","Mesophyll Conductance","0.25","7"
"543","254.621809099008","15.9054522747521","17.9054522747521","Mesophyll Conductance","0.25","7"
"544","256.030065687932","16.007516421983","18.007516421983","Mesophyll Conductance","0.25","7"
"545","257.437418374646","16.1093545936614","18.1093545936614","Mesophyll Conductance","0.25","7"
"546","258.843870157763","16.2109675394407","18.2109675394407","Mesophyll Conductance","0.25","7"
"547","260.249424022648","16.3123560056619","18.3123560056619","Mesophyll Conductance","0.25","7"
"548","261.654082941489","16.4135207353722","18.4135207353722","Mesophyll Conductance","0.25","7"
"549","263.057849873372","16.514462468343","18.514462468343","Mesophyll Conductance","0.25","7"
"550","264.460727764351","16.6151819410877","18.6151819410877","Mesophyll Conductance","0.25","7"
"551","265.862719547521","16.7156798868803","18.7156798868803","Mesophyll Conductance","0.25","7"
"552","267.263828143089","16.8159570357723","18.8159570357723","Mesophyll Conductance","0.25","7"
"553","268.664056458444","16.9160141146111","18.9160141146111","Mesophyll Conductance","0.25","7"
"554","270.063407388229","17.0158518470573","19.0158518470573","Mesophyll Conductance","0.25","7"
"555","271.461883814408","17.1154709536019","19.1154709536019","Mesophyll Conductance","0.25","7"
"556","272.859488606337","17.2148721515842","19.2148721515842","Mesophyll Conductance","0.25","7"
"557","274.256224620834","17.3140561552085","19.3140561552085","Mesophyll Conductance","0.25","7"
"558","275.652094702246","17.4130236755614","19.4130236755614","Mesophyll Conductance","0.25","7"
"559","277.047101682515","17.5117754206288","19.5117754206288","Mesophyll Conductance","0.25","7"
"560","278.441248381251","17.6103120953127","19.6103120953127","Mesophyll Conductance","0.25","7"
"561","279.834537605793","17.7086344014482","19.7086344014482","Mesophyll Conductance","0.25","7"
"562","281.22697215128","17.8067430378199","19.8067430378199","Mesophyll Conductance","0.25","7"
"563","282.618554800715","17.9046387001787","19.9046387001787","Mesophyll Conductance","0.25","7"
"564","284.009288325031","18.0023220812578","20.0023220812578","Mesophyll Conductance","0.25","7"
"565","285.399175483158","18.0997938707896","20.0997938707896","Mesophyll Conductance","0.25","7"
"566","286.788219022087","18.1970547555216","20.1970547555216","Mesophyll Conductance","0.25","7"
"567","288.176421676931","18.2941054192328","20.2941054192328","Mesophyll Conductance","0.25","7"
"568","289.563786170996","18.3909465427491","20.3909465427491","Mesophyll Conductance","0.25","7"
"569","290.95031521584","18.4875788039601","20.4875788039601","Mesophyll Conductance","0.25","7"
"570","292.336011511337","18.5840028778341","20.5840028778341","Mesophyll Conductance","0.25","7"
"571","293.720877745738","18.6802194364346","20.6802194364346","Mesophyll Conductance","0.25","7"
"572","295.10491659574","18.7762291489351","20.7762291489351","Mesophyll Conductance","0.25","7"
"573","296.488130726541","18.8720326816352","20.8720326816352","Mesophyll Conductance","0.25","7"
"574","297.870522791904","18.9676306979759","20.9676306979759","Mesophyll Conductance","0.25","7"
"575","299.252095434219","19.0630238585547","21.0630238585547","Mesophyll Conductance","0.25","7"
"576","300.632851284564","19.1582128211409","21.1582128211409","Mesophyll Conductance","0.25","7"
"577","302.012792962764","19.2531982406911","21.2531982406911","Mesophyll Conductance","0.25","7"
"578","303.391923077454","19.3479807693636","21.3479807693636","Mesophyll Conductance","0.25","7"
"579","304.770244226134","19.4425610565336","21.4425610565336","Mesophyll Conductance","0.25","7"
"580","306.147758995233","19.5369397488083","21.5369397488083","Mesophyll Conductance","0.25","7"
"581","307.524469960165","19.6311174900412","21.6311174900412","Mesophyll Conductance","0.25","7"
"582","308.900379685388","19.725094921347","21.725094921347","Mesophyll Conductance","0.25","7"
"583","310.275490724464","19.818872681116","21.818872681116","Mesophyll Conductance","0.25","7"
"584","311.649805620115","19.9124514050288","21.9124514050288","Mesophyll Conductance","0.25","7"
"585","313.023326904281","20.0058317260703","22.0058317260703","Mesophyll Conductance","0.25","7"
"586","314.396057098177","20.0990142745443","22.0990142745443","Mesophyll Conductance","0.25","7"
"587","315.76799871235","20.1919996780876","22.1919996780876","Mesophyll Conductance","0.25","7"
"588","317.139154246735","20.2847885616838","22.2847885616838","Mesophyll Conductance","0.25","7"
"589","318.509526190711","20.3773815476778","22.3773815476778","Mesophyll Conductance","0.25","7"
"590","319.879117023158","20.4697792557894","22.4697792557894","Mesophyll Conductance","0.25","7"
"591","321.247929212508","20.5619823031271","22.5619823031271","Mesophyll Conductance","0.25","7"
"592","322.615965216808","20.6539913042019","22.6539913042019","Mesophyll Conductance","0.25","7"
"593","323.983227483765","20.7458068709412","22.7458068709412","Mesophyll Conductance","0.25","7"
"594","325.349718450807","20.8374296127018","22.8374296127018","Mesophyll Conductance","0.25","7"
"595","326.715440545137","20.9288601362841","22.9288601362841","Mesophyll Conductance","0.25","7"
"596","328.080396183779","21.0200990459449","23.0200990459449","Mesophyll Conductance","0.25","7"
"597","329.444587773643","21.1111469434108","23.1111469434108","Mesophyll Conductance","0.25","7"
"598","330.808017711568","21.2020044278919","23.2020044278919","Mesophyll Conductance","0.25","7"
"599","332.170688384378","21.2926720960944","23.2926720960944","Mesophyll Conductance","0.25","7"
"600","333.532602168935","21.3831505422338","23.3831505422338","Mesophyll Conductance","0.25","7"
"601","334.893761432192","21.4734403580481","23.4734403580481","Mesophyll Conductance","0.25","7"
"602","336.254168531242","21.5635421328104","23.5635421328104","Mesophyll Conductance","0.25","7"
"603","337.613825813368","21.653456453342","23.653456453342","Mesophyll Conductance","0.25","7"
"604","338.9727356161","21.7431839040251","23.7431839040251","Mesophyll Conductance","0.25","7"
"605","340.33090026726","21.832725066815","23.832725066815","Mesophyll Conductance","0.25","7"
"606","341.688322085013","21.9220805212534","23.9220805212534","Mesophyll Conductance","0.25","7"
"607","343.045003377921","22.0112508444803","24.0112508444803","Mesophyll Conductance","0.25","7"
"608","344.400946444988","22.100236611247","24.100236611247","Mesophyll Conductance","0.25","7"
"609","345.756153575711","22.1890383939278","24.1890383939278","Mesophyll Conductance","0.25","7"
"610","347.110627050131","22.2776567625327","24.2776567625327","Mesophyll Conductance","0.25","7"
"611","348.464369138878","22.3660922847196","24.3660922847196","Mesophyll Conductance","0.25","7"
"612","349.817382103225","22.4543455258062","24.4543455258062","Mesophyll Conductance","0.25","7"
"613","351.169668195129","22.5424170487823","24.5424170487823","Mesophyll Conductance","0.25","7"
"614","352.521229657285","22.6303074143213","24.6303074143213","Mesophyll Conductance","0.25","7"
"615","353.872068723172","22.7180171807929","24.7180171807929","Mesophyll Conductance","0.25","7"
"616","355.222187617096","22.8055469042741","24.8055469042741","Mesophyll Conductance","0.25","7"
"617","356.571588554246","22.8928971385615","24.8928971385615","Mesophyll Conductance","0.25","7"
"618","357.92027374073","22.9800684351826","24.9800684351826","Mesophyll Conductance","0.25","7"
"619","359.268245373631","23.0670613434078","25.0670613434078","Mesophyll Conductance","0.25","7"
"620","360.615505641046","23.1538764102616","25.1538764102616","Mesophyll Conductance","0.25","7"
"621","361.962056722137","23.2405141805343","25.2405141805343","Mesophyll Conductance","0.25","7"
"622","363.307900787172","23.3269751967931","25.3269751967931","Mesophyll Conductance","0.25","7"
"623","364.653039997575","23.4132599993939","25.4132599993939","Mesophyll Conductance","0.25","7"
"624","365.997476505968","23.4993691264919","25.4993691264919","Mesophyll Conductance","0.25","7"
"625","367.341212456215","23.5853031140537","25.5853031140537","Mesophyll Conductance","0.25","7"
"626","368.684249983469","23.6710624958673","25.6710624958673","Mesophyll Conductance","0.25","7"
"627","370.026591214217","23.7566478035542","25.7566478035542","Mesophyll Conductance","0.25","7"
"628","371.368238266318","23.8420595665795","25.8420595665795","Mesophyll Conductance","0.25","7"
"629","372.709193249055","23.9272983122637","25.9272983122637","Mesophyll Conductance","0.25","7"
"630","374.049458263171","24.0123645657928","26.0123645657928","Mesophyll Conductance","0.25","7"
"631","375.389035400917","24.0972588502294","26.0972588502294","Mesophyll Conductance","0.25","7"
"632","376.727926746094","24.1819816865234","26.1819816865234","Mesophyll Conductance","0.25","7"
"633","378.066134374091","24.2665335935227","26.2665335935227","Mesophyll Conductance","0.25","7"
"634","379.403660351936","24.3509150879839","26.3509150879839","Mesophyll Conductance","0.25","7"
"635","380.740506738329","24.4351266845823","26.4351266845823","Mesophyll Conductance","0.25","7"
"636","382.076675583692","24.5191688959231","26.5191688959231","Mesophyll Conductance","0.25","7"
"637","383.412168930205","24.6030422325512","26.6030422325512","Mesophyll Conductance","0.25","7"
"638","384.746988811848","24.6867472029619","26.6867472029619","Mesophyll Conductance","0.25","7"
"639","386.081137254444","24.7702843136111","26.7702843136111","Mesophyll Conductance","0.25","7"
"640","387.414616275701","24.8536540689253","26.8536540689253","Mesophyll Conductance","0.25","7"
"641","388.747427885248","24.936856971312","26.936856971312","Mesophyll Conductance","0.25","7"
"642","390.079574084679","25.0198935211697","27.0198935211697","Mesophyll Conductance","0.25","7"
"643","391.411056867592","25.1027642168981","27.1027642168981","Mesophyll Conductance","0.25","7"
"644","392.741878219631","25.1854695549077","27.1854695549077","Mesophyll Conductance","0.25","7"
"645","394.07204011852","25.2680100296301","27.2680100296301","Mesophyll Conductance","0.25","7"
"646","395.40154453411","25.3503861335274","27.3503861335274","Mesophyll Conductance","0.25","7"
"647","396.730393428411","25.4325983571027","27.4325983571027","Mesophyll Conductance","0.25","7"
"648","398.058588755636","25.5146471889091","27.5146471889091","Mesophyll Conductance","0.25","7"
"649","399.386132462239","25.5965331155597","27.5965331155597","Mesophyll Conductance","0.25","7"
"650","400.713026486949","25.6782566217373","27.6782566217373","Mesophyll Conductance","0.25","7"
"651","402.039272760816","25.759818190204","27.759818190204","Mesophyll Conductance","0.25","7"
"652","403.364873207241","25.8412183018102","27.8412183018102","Mesophyll Conductance","0.25","7"
"653","404.68982974202","25.9224574355049","27.9224574355049","Mesophyll Conductance","0.25","7"
"654","406.014144273377","26.0035360683442","28.0035360683442","Mesophyll Conductance","0.25","7"
"655","407.337818702005","26.0844546755013","28.0844546755013","Mesophyll Conductance","0.25","7"
"656","408.660854921102","26.1652137302755","28.1652137302755","Mesophyll Conductance","0.25","7"
"657","409.983254816405","26.2458137041013","28.2458137041013","Mesophyll Conductance","0.25","7"
"658","411.305020266233","26.3262550665581","28.3262550665581","Mesophyll Conductance","0.25","7"
"659","412.626153141515","26.4065382853787","28.4065382853787","Mesophyll Conductance","0.25","7"
"660","413.946655305835","26.4866638264586","28.4866638264586","Mesophyll Conductance","0.25","7"
"661","415.266528615461","26.5666321538652","28.5666321538652","Mesophyll Conductance","0.25","7"
"662","416.585774919386","26.6464437298465","28.6464437298465","Mesophyll Conductance","0.25","7"
"663","417.90439605936","26.7260990148401","28.7260990148401","Mesophyll Conductance","0.25","7"
"664","419.222393869928","26.8055984674821","28.8055984674821","Mesophyll Conductance","0.25","7"
"665","420.539770178463","26.8849425446158","28.8849425446158","Mesophyll Conductance","0.25","7"
"666","421.856526805203","26.9641317013007","28.9641317013007","Mesophyll Conductance","0.25","7"
"667","423.172665563283","27.0431663908207","29.0431663908207","Mesophyll Conductance","0.25","7"
"668","424.488188258774","27.1220470646934","29.1220470646934","Mesophyll Conductance","0.25","7"
"669","425.803096690712","27.2007741726781","29.2007741726781","Mesophyll Conductance","0.25","7"
"670","427.117392651139","27.2793481627847","29.2793481627847","Mesophyll Conductance","0.25","7"
"671","428.431077925129","27.3577694812822","29.3577694812822","Mesophyll Conductance","0.25","7"
"672","429.744154290828","27.4360385727069","29.4360385727069","Mesophyll Conductance","0.25","7"
"673","431.056623519484","27.5141558798711","29.5141558798711","Mesophyll Conductance","0.25","7"
"674","432.368487375485","27.5921218438711","29.5921218438711","Mesophyll Conductance","0.25","7"
"675","433.679747616384","27.669936904096","29.669936904096","Mesophyll Conductance","0.25","7"
"676","434.990405992941","27.7476014982354","29.7476014982354","Mesophyll Conductance","0.25","7"
"677","436.300464249152","27.8251160622879","29.8251160622879","Mesophyll Conductance","0.25","7"
"678","437.609924122278","27.9024810305695","29.9024810305695","Mesophyll Conductance","0.25","7"
"679","438.918787342884","27.979696835721","29.979696835721","Mesophyll Conductance","0.25","7"
"680","440.227055634868","28.056763908717","30.056763908717","Mesophyll Conductance","0.25","7"
"681","441.534730715492","28.1336826788729","30.1336826788729","Mesophyll Conductance","0.25","7"
"682","442.841814295415","28.2104535738539","30.2104535738539","Mesophyll Conductance","0.25","7"
"683","444.148308078728","28.287077019682","30.287077019682","Mesophyll Conductance","0.25","7"
"684","445.454213762978","28.3635534407446","30.3635534407446","Mesophyll Conductance","0.25","7"
"685","446.759533039207","28.4398832598018","30.4398832598018","Mesophyll Conductance","0.25","7"
"686","448.064267591978","28.5160668979946","30.5160668979946","Mesophyll Conductance","0.25","7"
"687","449.36841909941","28.5921047748525","30.5921047748525","Mesophyll Conductance","0.25","7"
"688","450.671989233204","28.6679973083009","30.6679973083009","Mesophyll Conductance","0.25","7"
"689","451.974979658677","28.7437449146693","30.7437449146693","Mesophyll Conductance","0.25","7"
"690","453.277392034795","28.8193480086986","30.8193480086986","Mesophyll Conductance","0.25","7"
"691","454.579228014195","28.8948070035487","30.8948070035487","Mesophyll Conductance","0.25","7"
"692","455.880489243223","28.9701223108059","30.9701223108059","Mesophyll Conductance","0.25","7"
"693","457.181177361962","29.0452943404906","31.0452943404906","Mesophyll Conductance","0.25","7"
"694","458.481294004259","29.1203235010648","31.1203235010648","Mesophyll Conductance","0.25","7"
"695","459.780840797757","29.1952101994391","31.1952101994391","Mesophyll Conductance","0.25","7"
"696","461.079819363923","29.2699548409806","31.2699548409806","Mesophyll Conductance","0.25","7"
"697","462.378231318079","29.3445578295198","31.3445578295198","Mesophyll Conductance","0.25","7"
"698","463.676078269432","29.4190195673579","31.4190195673579","Mesophyll Conductance","0.25","7"
"699","464.973361821097","29.4933404552743","31.4933404552743","Mesophyll Conductance","0.25","7"
"700","466.270083570134","29.5675208925334","31.5675208925334","Mesophyll Conductance","0.25","7"
"701","467.566245107569","29.6415612768924","31.6415612768924","Mesophyll Conductance","0.25","7"
"702","468.86184801843","29.7154620046074","31.7154620046074","Mesophyll Conductance","0.25","7"
"703","470.156893881767","29.7892234704416","31.7892234704416","Mesophyll Conductance","0.25","7"
"704","471.451384270686","29.8628460676715","31.8628460676715","Mesophyll Conductance","0.25","7"
"705","472.745320752377","29.9363301880941","31.9363301880941","Mesophyll Conductance","0.25","7"
"706","474.038704888137","30.0096762220342","32.0096762220342","Mesophyll Conductance","0.25","7"
"707","475.331538233403","30.0828845583508","32.0828845583508","Mesophyll Conductance","0.25","7"
"708","476.623822337777","30.1559555844442","32.1559555844442","Mesophyll Conductance","0.25","7"
"709","477.915558745052","30.2288896862631","32.2288896862631","Mesophyll Conductance","0.25","7"
"710","479.206748993243","30.3016872483108","32.3016872483108","Mesophyll Conductance","0.25","7"
"711","480.49739461461","30.3743486536524","32.3743486536524","Mesophyll Conductance","0.25","7"
"712","481.787497135687","30.4468742839216","32.4468742839216","Mesophyll Conductance","0.25","7"
"713","483.077058077308","30.519264519327","32.519264519327","Mesophyll Conductance","0.25","7"
"714","484.366078954636","30.5915197386589","32.5915197386589","Mesophyll Conductance","0.25","7"
"715","485.654561277184","30.663640319296","32.663640319296","Mesophyll Conductance","0.25","7"
"716","486.942506548848","30.7356266372121","32.7356266372121","Mesophyll Conductance","0.25","7"
"717","488.229916267928","30.8074790669821","32.8074790669821","Mesophyll Conductance","0.25","7"
"718","489.516791927156","30.879197981789","32.879197981789","Mesophyll Conductance","0.25","7"
"719","490.803135013721","30.9507837534304","32.9507837534304","Mesophyll Conductance","0.25","7"
"720","492.088947009297","31.0222367523243","33.0222367523243","Mesophyll Conductance","0.25","7"
"721","493.374229390066","31.0935573475164","33.0935573475164","Mesophyll Conductance","0.25","7"
"722","494.658983626742","31.1647459066856","33.1647459066856","Mesophyll Conductance","0.25","7"
"723","495.943211184603","31.2358027961508","33.2358027961508","Mesophyll Conductance","0.25","7"
"724","497.226913523509","31.3067283808771","33.3067283808771","Mesophyll Conductance","0.25","7"
"725","498.510092097928","31.3775230244821","33.3775230244821","Mesophyll Conductance","0.25","7"
"726","499.792748356968","31.4481870892419","33.4481870892419","Mesophyll Conductance","0.25","7"
"727","501.07488374439","31.5187209360974","33.5187209360974","Mesophyll Conductance","0.25","7"
"728","502.356499698643","31.5891249246606","33.5891249246606","Mesophyll Conductance","0.25","7"
"729","503.637597652882","31.6593994132205","33.6593994132205","Mesophyll Conductance","0.25","7"
"730","504.918179034997","31.7295447587491","33.7295447587491","Mesophyll Conductance","0.25","7"
"731","506.198245267632","31.7995613169079","33.7995613169079","Mesophyll Conductance","0.25","7"
"732","507.477797768213","31.8694494420534","33.8694494420534","Mesophyll Conductance","0.25","7"
"733","508.756837948973","31.9392094872432","33.9392094872432","Mesophyll Conductance","0.25","7"
"734","510.035367216969","32.0088418042422","34.0088418042422","Mesophyll Conductance","0.25","7"
"735","511.313386974114","32.0783467435284","34.0783467435284","Mesophyll Conductance","0.25","7"
"736","512.590898617194","32.1477246542985","34.1477246542985","Mesophyll Conductance","0.25","7"
"737","513.867903537896","32.216975884474","34.216975884474","Mesophyll Conductance","0.25","7"
"738","515.144403122829","32.2861007807072","34.2861007807072","Mesophyll Conductance","0.25","7"
"739","516.420398753547","32.3550996883866","34.3550996883866","Mesophyll Conductance","0.25","7"
"740","517.695891806571","32.4239729516428","34.4239729516428","Mesophyll Conductance","0.25","7"
"741","518.970883653417","32.4927209133544","34.4927209133544","Mesophyll Conductance","0.25","7"
"742","520.245375660613","32.5613439151532","34.5613439151532","Mesophyll Conductance","0.25","7"
"743","521.519369189723","32.6298422974306","34.6298422974306","Mesophyll Conductance","0.25","7"
"744","522.79286559737","32.6982163993426","34.6982163993426","Mesophyll Conductance","0.25","7"
"745","524.065866235262","32.7664665588156","34.7664665588156","Mesophyll Conductance","0.25","7"
"746","525.338372450208","32.8345931125521","34.8345931125521","Mesophyll Conductance","0.25","7"
"747","526.610385584144","32.9025963960359","34.9025963960359","Mesophyll Conductance","0.25","7"
"748","527.881906974153","32.9704767435382","34.9704767435382","Mesophyll Conductance","0.25","7"
"749","529.152937952489","33.0382344881223","35.0382344881223","Mesophyll Conductance","0.25","7"
"750","530.423479846599","33.1058699616498","35.1058699616498","Mesophyll Conductance","0.25","7"
"751","531.693533979141","33.1733834947854","35.1733834947854","Mesophyll Conductance","0.25","7"
"752","532.96310166801","33.2407754170026","35.2407754170026","Mesophyll Conductance","0.25","7"
"753","15.2298526386872","-4.88507368065639","-2.88507368065639","Mesophyll Conductance","0.5","5"
"754","16.5364721357309","-4.73176393213457","-2.73176393213457","Mesophyll Conductance","0.5","5"
"755","17.8422599195713","-4.57887004021436","-2.57887004021436","Mesophyll Conductance","0.5","5"
"756","19.1472193696899","-4.42639031515503","-2.42639031515503","Mesophyll Conductance","0.5","5"
"757","20.451353847284","-4.274323076358","-2.274323076358","Mesophyll Conductance","0.5","5"
"758","21.7546666953899","-4.12266665230507","-2.12266665230507","Mesophyll Conductance","0.5","5"
"759","23.0571612390057","-3.97141938049717","-1.97141938049717","Mesophyll Conductance","0.5","5"
"760","24.3588407852127","-3.82057960739364","-1.82057960739364","Mesophyll Conductance","0.5","5"
"761","25.6597086232961","-3.67014568835195","-1.67014568835195","Mesophyll Conductance","0.5","5"
"762","26.9597680248642","-3.52011598756792","-1.52011598756792","Mesophyll Conductance","0.5","5"
"763","28.2590222439671","-3.37048887801645","-1.37048887801645","Mesophyll Conductance","0.5","5"
"764","29.5574745172146","-3.22126274139268","-1.22126274139268","Mesophyll Conductance","0.5","5"
"765","30.8551280638927","-3.07243596805367","-1.07243596805367","Mesophyll Conductance","0.5","5"
"766","32.151986086079","-2.9240069569605","-0.924006956960503","Mesophyll Conductance","0.5","5"
"767","33.4480517687582","-2.77597411562088","-0.775974115620881","Mesophyll Conductance","0.5","5"
"768","34.7433282799356","-2.62833586003218","-0.62833586003218","Mesophyll Conductance","0.5","5"
"769","36.0378187707501","-2.48109061462494","-0.481090614624945","Mesophyll Conductance","0.5","5"
"770","37.3315263755863","-2.33423681220683","-0.334236812206834","Mesophyll Conductance","0.5","5"
"771","38.6244542121859","-2.18777289390703","-0.18777289390703","Mesophyll Conductance","0.5","5"
"772","39.9166053817578","-2.04169730912108","-0.0416973091210808","Mesophyll Conductance","0.5","5"
"773","41.2079829690877","-1.89600851545616","0.103991484543837","Mesophyll Conductance","0.5","5"
"774","42.4985900426464","-1.75070497867682","0.249295021323183","Mesophyll Conductance","0.5","5"
"775","43.7884296546979","-1.60578517265107","0.394214827348927","Mesophyll Conductance","0.5","5"
"776","45.0775048414059","-1.46124757929703","0.53875242070297","Mesophyll Conductance","0.5","5"
"777","46.3658186229403","-1.31709068852984","0.682909311470162","Mesophyll Conductance","0.5","5"
"778","47.6533740035817","-1.17331299820913","0.826687001790874","Mesophyll Conductance","0.5","5"
"779","48.9401739718264","-1.0299130140868","0.970086985913197","Mesophyll Conductance","0.5","5"
"780","50.2262215004894","-0.886889249755312","1.11311075024469","Mesophyll Conductance","0.5","5"
"781","51.5115195468075","-0.744240226596262","1.25575977340374","Mesophyll Conductance","0.5","5"
"782","52.7960710525411","-0.601964473729474","1.39803552627053","Mesophyll Conductance","0.5","5"
"783","54.0798789440751","-0.460060527962432","1.53993947203757","Mesophyll Conductance","0.5","5"
"784","55.3629461325198","-0.318526933740115","1.68147306625989","Mesophyll Conductance","0.5","5"
"785","56.6452755138095","-0.177362243095233","1.82263775690477","Mesophyll Conductance","0.5","5"
"786","57.9268699688023","-0.0365650155988515","1.96343498440115","Mesophyll Conductance","0.5","5"
"787","59.2077323633772","0.103866181688606","2.10386618168861","Mesophyll Conductance","0.5","5"
"788","60.4878655485319","0.243932774265964","2.24393277426596","Mesophyll Conductance","0.5","5"
"789","61.7672723604791","0.383636180239546","2.38363618023955","Mesophyll Conductance","0.5","5"
"790","63.045955620742","0.52297781037101","2.52297781037101","Mesophyll Conductance","0.5","5"
"791","64.3239181362497","0.661959068124851","2.66195906812485","Mesophyll Conductance","0.5","5"
"792","65.601162699431","0.800581349715519","2.80058134971552","Mesophyll Conductance","0.5","5"
"793","66.8776920883083","0.938846044154168","2.93884604415417","Mesophyll Conductance","0.5","5"
"794","68.1535090665901","1.07675453329506","3.07675453329506","Mesophyll Conductance","0.5","5"
