"","obs","time","elapsed","date","hhmmss","Tree","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","¦¤Pcham","Tair","Tleaf","Tleaf2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_green","f_blue","f_white","Tled","Pc","time","hhmmss","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","A:MN","A:SLP","A:SD","A:OK","¦¤CO2:MN","¦¤CO2:SLP","¦¤CO2:SD","¦¤CO2:OK","Stable","Total","State","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
"323",323,1531928057,648.200000047684,"20180718 11:34:17","11:34:17",NA,1531928046.66129,0.000583201212224217,18.0927475562148,765.18335483871,413.546038489629,41.0096589884495,75.8800847426331,0.0849050000849286,3,0.0837202882382653,0.0524303448597847,215.021929581012,24.3533543248854,23.7600935483871,2.9520843584774,79.5866995081881,2.27950988929805,2.86418447226037,0.672574469179357,-25.719173459088,-81.0860827354876,-5.63186280649592,102.584810579941,0,0,3,34,6,1,0,72253.6439839685,1199.99935483871,963.361122289441,0.802801366854838,0.223199716706452,20.958,1,"1: Needles",1531928046.66129,765.18335483871,829.937322580645,22.986835483871,20.9966258064516,600.025677419355,99.0658483870968,0.100036838709677,23.2587451612903,23.8752677419355,23.6449193548387,13995.7806451613,1046.01806451613,27.8633419354839,1199.99935483871,0.330011580645161,0.329998419354839,0.33000164516129,0.00998841903225806,23,17743.135483871,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.3310144256509,2.05561100075017,1.2089405375061,0,-64.7139142857143,-2.72577846203713,0.279256417900781,0,0,2,"0/2",1.86097,1.8579,1.86075,1.85351,1.8521,1.85291,1.8566,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.715,299.265,22.9998,23.8467,30.0001,23.8547,23.8575,36.1418,4.54211,100,23,859.5,21,100.873,104.506
"324",324,1531928059,650.200000047684,"20180718 11:34:19","11:34:19",NA,1531928048.66129,0.000583325866778288,18.1168127915958,768.431774193548,416.252775207848,41.2780554237,76.2021811113569,0.0848932489585651,3,0.083708862737825,0.0524231751909905,215.021756212041,24.355619883729,23.7612193548387,2.95228436741019,79.5744326754636,2.27947522360199,2.86458243805345,0.672809143808196,-25.7246707249225,-80.896173367744,-5.618769940743,102.782142178632,0,0,3,34,6,1,0,72246.9322130509,1199.99903225806,963.360687676234,0.802801220483871,0.22319963743871,20.958,1,"1: Needles",1531928048.66129,768.431774193548,833.277161290323,22.9864967741935,20.9958483870968,600.021870967742,99.0658129032258,0.100025458064516,23.2610451612903,23.8749612903226,23.6474774193548,13994.4322580645,1046.01612903226,27.8687129032258,1199.99903225806,0.330012258064516,0.329999,0.330000387096774,0.00998838258064516,23,17743.1419354839,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.3984381327542,2.03213095688553,1.19537823641748,0,-64.8031,-2.76873381411554,0.283384516665456,0,0,2,"0/2",1.86097,1.8579,1.86075,1.85352,1.8521,1.85289,1.85661,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.874,299.11,22.9999,23.8467,30,23.8557,23.8583,36.2838,4.54211,100,23,859.5,21,100.873,104.507
"325",325,1531928061,652.200000047684,"20180718 11:34:21","11:34:21",NA,1531928050.66129,0.000583638092522184,18.1399460269448,771.678774193548,418.886397492498,41.5392177978784,76.5241670847039,0.0848601666048548,3,0.083676696865365,0.0524029906562402,215.021694682652,24.358831093685,23.7648322580645,2.95292630992309,79.5594904673735,2.27950065083863,2.8651524003581,0.673425659084459,-25.7384398802283,-80.9478245419363,-5.62255389811627,102.712876362371,0,0,3,34,6,1,0,72244.3759099252,1199.99903225806,963.360478934467,0.802801046532258,0.223199621932258,20.958,1,"1: Needles",1531928050.66129,771.678774193548,836.611774193548,22.9867548387097,20.9950612903226,600.027838709677,99.0658,0.100031229032258,23.2643387096774,23.8769806451613,23.6526838709677,13994.0483870968,1046.01838709677,27.8740838709677,1199.99903225806,0.330012032258065,0.329999967741935,0.32999964516129,0.00998836096774194,23.0067193548387,17743.1483870968,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.4646674399411,2.0084615814613,1.18179743002475,0,-64.8926261904762,-2.59185706182668,0.265702505552575,0,0,2,"0/2",1.86097,1.8579,1.86073,1.85351,1.8521,1.85289,1.85661,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.433,299.138,23.0003,23.8467,30,23.8557,23.8593,36.4109,4.54211,100,23,864.5,21,100.874,104.507
"326",326,1531928063,654.200000047684,"20180718 11:34:23","11:34:23",NA,1531928052.66129,0.000584072987552199,18.1623713196954,774.925096774193,421.516818776064,41.8000928593483,76.8461412720268,0.0848236467592344,3,0.0836411883237517,0.0523807085860549,215.021806395146,24.3628533560849,23.7696435483871,2.95378137197781,79.5420593640611,2.27957058779092,2.86586820358448,0.674210784186885,-25.757618751052,-81.0571267741922,-5.63040075373066,102.576660116171,0,0,3,34,6,1,0,72242.3155459916,1199.99967741935,963.360859548082,0.802800932096774,0.223199649709677,20.958,1,"1: Needles",1531928052.66129,774.925096774193,839.944258064516,22.9874451612903,20.9942677419355,600.027483870968,99.065864516129,0.100031119354839,23.2684741935484,23.8807161290323,23.6585709677419,13993.8064516129,1046.02,27.8794548387097,1199.99967741935,0.330011387096774,0.330000741935484,0.329999516129032,0.00998835806451613,23.0309129032258,17743.1483870968,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.5293830627785,1.98505526139469,1.16852558532547,0,-64.9812761904762,-2.41359954622835,0.246795204099349,0,0,2,"0/2",1.86096,1.8579,1.86071,1.8535,1.85208,1.85288,1.8566,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.672,299.071,23.0007,23.8467,30.0002,23.8557,23.8595,36.4872,4.54211,100,23,869.5,21,100.875,104.507
"327",327,1531928065,656.200000047684,"20180718 11:34:25","11:34:25",NA,1531928054.66129,0.000584630903219729,18.1852109507775,778.171193548387,424.207000562448,42.0669340006407,77.1681660057394,0.0848041505028867,3,0.0836222317813249,0.0523688131254882,215.021957790178,24.3673956953125,23.7747435483871,2.95468797987027,79.5234526727479,2.27968265348985,2.86667967356891,0.675005326380424,-25.78222283199,-81.1239080903198,-5.6353185279133,102.480508339955,0,0,3,34,6,1,0,72239.8273254648,1200.00032258065,963.361276548664,0.802800847983871,0.223199710248387,20.958,1,"1: Needles",1531928054.66129,778.171193548387,843.279161290323,22.9885387096774,20.9934322580645,600.019258064516,99.0660290322581,0.100024203225806,23.2731612903226,23.8854709677419,23.6640161290323,13993.4838709677,1046.02774193548,27.8829935483871,1200.00032258065,0.330010387096774,0.330001451612903,0.329999806451613,0.00998836677419355,23.0645129032258,17743.1451612903,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.5943301605392,1.96203379147018,1.1552806844996,0,-65.0686285714286,-2.51000599627293,0.257300756282746,0,0,2,"0/2",1.86096,1.8579,1.86072,1.8535,1.85207,1.85289,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.884,299.05,23.0008,23.8477,30.0002,23.8567,23.8598,36.6269,4.54211,100,23,869.5,21,100.875,104.507
"328",328,1531928067,658.200000047684,"20180718 11:34:27","11:34:27",NA,1531928056.66129,0.000585315886601909,18.2094055784249,781.413967741935,426.941726527558,42.3382121477623,77.489896831031,0.0848029941811161,3,0.0836211074661378,0.0523681076043956,215.022074179642,24.3723277082926,23.7800322580645,2.95562839096881,79.5038946681805,2.27982548607085,2.86756453326719,0.675802904897964,-25.8124305991442,-81.1528640516163,-5.63762650976676,102.419153019114,0,0,3,34,6,1,0,72243.2209658803,1200.00064516129,963.361533581191,0.802800846370967,0.223199771512903,20.958,1,"1: Needles",1531928056.66129,781.413967741935,846.61464516129,22.9899322580645,20.9925,600.021935483871,99.0662225806452,0.100032477419355,23.2782709677419,23.8909064516129,23.6691580645161,13994.4741935484,1046.0364516129,27.8814709677419,1200.00064516129,0.330009580645161,0.330001677419355,0.330000387096774,0.0099883835483871,23.0994580645161,17743.1387096774,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.6604377058576,1.93898512876407,1.14162490243789,0,-65.1581833333333,-2.74537460497545,0.28125561913258,0,0,2,"0/2",1.86096,1.85791,1.86074,1.85351,1.85207,1.85289,1.85658,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.767,299.238,23.0008,23.8487,30,23.8576,23.8608,36.7519,4.54211,100,23,874.5,21,100.876,104.507
"329",329,1531928069,660.200000047684,"20180718 11:34:29","11:34:29",NA,1531928058.66129,0.00058606602147062,18.2351833007545,784.655774193548,429.692273062073,42.6109657016038,77.8113603101647,0.0848134317221315,3,0.0836312560841763,0.0523744759837615,215.021988890152,24.3775062690677,23.7853806451612,2.95657967976817,79.4840668679868,2.27999684783261,2.86849545786251,0.676582831935568,-25.8455115468543,-81.1486902193518,-5.6376423334466,102.3901447905,0,0,3,33,5,1,0,72248.5021117458,1200,963.361096741935,0.802800913951613,0.223199784190323,20.958,1,"1: Needles",1531928058.66129,784.655774193548,849.954387096774,22.991664516129,20.9917,600.029161290323,99.0662,0.1000368,23.2836451612903,23.8964774193548,23.6742838709677,13995.9290322581,1046.04064516129,27.8764129032258,1200,0.330009580645161,0.330001322580645,0.330000741935484,0.00998839322580645,23.1357483870968,17743.1290322581,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.7266025733315,1.91659688272939,1.12819397058251,0,-65.2552261904762,-2.93268389919775,0.300326276588143,0,0,2,"0/2",1.86096,1.85791,1.86076,1.8535,1.85206,1.85288,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.102,299.15,23.001,23.8487,30,23.858,23.8615,36.8317,4.54211,100,23,879.5,21,100.875,104.507
"330",330,1531928071,662.200000047684,"20180718 11:34:31","11:34:31",NA,1531928060.66129,0.000586829076982489,18.2598052556952,787.898612903226,432.51663883111,42.8909780561779,78.1328140527818,0.0848362519668663,3,0.083653444517371,0.0523883995021438,215.021981803517,24.3827109999874,23.7903758064516,2.95746838398302,79.4648386548008,2.28018925318513,2.86943167794046,0.677279130797886,-25.8791622949278,-81.0826914967762,-5.63335349944723,102.426774512366,0,0,3,34,6,1,0,72251.4599223202,1200,963.36118383871,0.802800986532258,0.223199756654839,20.958,1,"1: Needles",1531928060.66129,787.898612903226,853.291967741935,22.9936419354839,20.9910774193548,600.029129032258,99.066035483871,0.100040929032258,23.2890483870968,23.9011419354839,23.6796096774194,13996.8967741936,1046.04741935484,27.8710419354839,1200,0.330010161290323,0.330000935483871,0.330000580645161,0.00998838806451613,23.1733838709677,17743.1258064516,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.7910347789873,1.89345830593774,1.11464011025594,0,-65.3504880952381,-2.89528660562327,0.296580369901074,0,0,2,"0/2",1.86096,1.85791,1.86077,1.8535,1.85207,1.8529,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.097,299.155,23.001,23.8492,30.0001,23.8592,23.8623,36.969,4.54211,100,23,879.5,21,100.875,104.508
"331",331,1531928073,664.200000047684,"20180718 11:34:33","11:34:33",NA,1531928062.66129,0.000587631547786374,18.2809417210695,791.141677419355,435.479434463673,43.1846903425296,78.454240665811,0.0848766511509949,3,0.0836927247834415,0.0524130483950582,215.021831117498,24.3879209686369,23.7948919354839,2.95827206317865,79.4458345682943,2.28039016530243,2.87037096116365,0.677881897876222,-25.9145512573791,-80.9366073677362,-5.6234866601061,102.547185832276,0,0,3,34,6,1,0,72252.5516839739,1199.99935483871,963.360621386484,0.802800949435484,0.223199730551613,20.958,1,"1: Needles",1531928062.66129,791.141677419355,856.617870967742,22.9957193548387,20.9904161290323,600.027774193548,99.0658290322581,0.100025712903226,23.2944677419355,23.9053935483871,23.6843903225806,13997.4612903226,1046.05387096774,27.8644580645161,1199.99935483871,0.330010451612903,0.330001193548387,0.330000064516129,0.00998837129032258,23.212364516129,17743.1225806452,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.8546958787081,1.86900010091172,1.10030141426856,0,-65.4388119047619,-2.78845247548814,0.286694323861613,0,0,2,"0/2",1.86098,1.85791,1.86074,1.8535,1.85209,1.85291,1.85658,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.588,299.411,23.001,23.8502,30.0001,23.8597,23.8633,37.0987,4.54211,100,23,884.5,21,100.875,104.508
"332",332,1531928075,666.200000047684,"20180718 11:34:35","11:34:35",NA,1531928064.66452,0.000588426576183669,18.3014027106668,794.386064516129,438.480596856482,43.4821579658124,78.7757100103476,0.0849228776998233,3,0.0837376703764488,0.0524412524135105,215.021707823627,24.3932168055791,23.7990661290323,2.9590150622047,79.4262563298161,2.2805859991297,2.87132505611193,0.678429063074998,-25.9496120096998,-80.7216550064645,-5.60882626717761,102.741614540285,0,0,3,34,6,1,0,72253.9185665232,1199.99903225806,963.360269805605,0.802800872258065,0.223199684025807,20.958,1,"1: Needles",1531928064.66452,794.386064516129,859.94335483871,22.9977709677419,20.989735483871,600.020774193548,99.0655258064516,0.0999977709677419,23.2999709677419,23.9097161290323,23.6884161290323,13998.1064516129,1046.05967741935,27.8551903225806,1199.99903225806,0.330010870967742,0.330001483870968,0.32999935483871,0.00998835096774194,23.2486548387097,17743.1161290323,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.917573210143,1.84207458999065,1.08454951964198,0,-65.5203666666667,-2.71790691356709,0.280786662506021,0,0,2,"0/2",1.86098,1.85791,1.86073,1.85349,1.85209,1.85291,1.85658,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.445,299.37,23.0011,23.8507,30.0002,23.8602,23.8643,37.173,4.54211,100,23,889.5,21,100.874,104.506
"333",333,1531928077,668.200000047684,"20180718 11:34:37","11:34:37",NA,1531928066.66452,0.000589220736061446,18.324461596128,797.632935483871,441.393500326941,43.7708716958537,79.097424075324,0.0849589924872313,3,0.0837727839337543,0.0524632867277845,215.02182953686,24.3984723766026,23.803635483871,2.95982858631658,79.4066288705045,2.28077449020625,2.87227215491759,0.679054096110331,-25.9846344603098,-80.5773969290399,-5.59908676115661,102.860711386354,0,0,3,34,6,1,0,72252.9035372469,1199.99967741936,963.360818806166,0.802800898145161,0.223199683170968,20.958,1,"1: Needles",1531928066.66452,797.632935483871,863.280193548387,22.9997483870968,20.9889903225807,600.015838709677,99.0651967741936,0.0999963322580645,23.3054322580645,23.9148677419355,23.6924032258065,13998.2290322581,1046.07032258065,27.8444387096774,1199.99967741936,0.330010967741936,0.330001387096774,0.329999387096774,0.00998833,23.2822548387097,17743.1322580645,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,36.9794122118805,1.81547428087983,1.0689494410331,0,-65.6052833333333,-2.60880673196617,0.270899410181174,0,0,2,"0/2",1.86098,1.85791,1.86072,1.8535,1.85207,1.85289,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.64,299.194,23.0011,23.8517,30.0002,23.8612,23.8653,37.3089,4.54211,100,23,889.5,21,100.874,104.505
"334",334,1531928079,670.200000047684,"20180718 11:34:39","11:34:39",NA,1531928068.66452,0.000590024000090917,18.350164868256,800.879870967742,444.195687813976,44.0486805950588,79.41927983336,0.0849803718174121,3,0.0837935703566099,0.0524763305554003,215.021951795934,24.403538668046,23.8089419354839,2.96077358796403,79.3880632968841,2.2809675671432,2.87318706669183,0.679806020820832,-26.0200584040095,-80.58261421936,-5.59974897167529,102.819530200889,0,0,3,34,6,1,0,72255.6332015709,1200,963.361140967742,0.802800950806452,0.22319973543871,20.958,1,"1: Needles",1531928068.66452,800.879870967742,866.625258064516,23.0017322580645,20.9882548387097,600.021129032258,99.0650387096774,0.0999955387096774,23.3107064516129,23.9209032258065,23.6969806451613,13999.1387096774,1046.0835483871,27.8326612903226,1200,0.330010419354839,0.330001258064516,0.330000096774194,0.00998831161290322,23.3185451612903,17743.1290322581,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.0424923575888,1.79124935636939,1.05421923607764,0,-65.7005404761905,-2.72052825154985,0.282687713496145,0,0,2,"0/2",1.86097,1.85791,1.86072,1.85351,1.85208,1.85288,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.5,299.276,23.0011,23.8527,30.0001,23.8617,23.8658,37.4335,4.54211,100,23,894.5,21,100.874,104.506
"335",335,1531928081,672.200000047684,"20180718 11:34:41","11:34:41",NA,1531928070.66452,0.000590726622752441,18.3765478613518,804.129419354839,447.002050976305,44.3269284791861,79.7414400714705,0.0850049366721953,3,0.0838174537804237,0.0524913178189301,215.021978318215,24.4084173193039,23.8134225806451,2.96157173095358,79.3703018788903,2.28115429362752,2.8740652859155,0.680417437326052,-26.0510440633827,-80.488702993544,-5.5934929484757,102.888738312813,0,0,3,34,6,1,0,72261.7257849181,1200,963.361112322581,0.802800926935484,0.223199769606452,20.958,1,"1: Needles",1531928070.66452,804.129419354839,869.975516129032,23.0036387096774,20.9877709677419,600.022161290323,99.0649419354839,0.0999911612903226,23.3157677419355,23.9255741935484,23.7012709677419,14000.7677419355,1046.09419354839,27.8193612903226,1200,0.330009935483871,0.330001580645161,0.330000290322581,0.00998829612903226,23.3682774193548,17743.1290322581,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.1062285169247,1.76765050978173,1.03963493217022,0,-65.8002261904762,-2.87431692597449,0.298943782786062,0,0,2,"0/2",1.86097,1.85791,1.86071,1.8535,1.85207,1.85289,1.85658,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.584,299.236,23.0011,23.8532,30.0003,23.8627,23.8668,37.5124,4.54211,100,23,899.5,21,100.874,104.506
"336",336,1531928083,674.200000047684,"20180718 11:34:43","11:34:43",NA,1531928072.66452,0.000591341557701394,18.3998708632194,807.382709677419,449.856950356196,44.6099961894337,80.0639838366525,0.0850260326263789,3,0.0838379643772999,0.0525041885886549,215.021901245599,24.4130856406147,23.8174629032258,2.9622916000344,79.3534925996246,2.28133627526925,2.87490342331831,0.680955324765151,-26.0781626946315,-80.3611402451523,-5.58487860568436,102.997719700131,0,0,3,34,6,1,0,72263.8851984232,1199.99967741936,963.360710612647,0.802800807983871,0.223199782674194,20.958,1,"1: Needles",1531928072.66452,807.382709677419,873.319419354839,23.0054935483871,20.9875096774194,600.015774193548,99.0648580645161,0.0999901258064516,23.3205967741936,23.9292612903226,23.705664516129,14001.5161290323,1046.09967741935,27.8044032258065,1199.99967741936,0.330009548387097,0.330002580645161,0.329999741935484,0.00998827387096774,23.4139806451613,17743.1258064516,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.1674958638303,1.74319202935429,1.02468995848151,0,-65.894830952381,-2.66449184511615,0.277881563918443,0,0,2,"0/2",1.86097,1.85791,1.8607,1.85349,1.85207,1.8529,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.669,299.196,23.0011,23.8542,30.0003,23.8637,23.8678,37.65,4.54211,100,23,899.5,21,100.874,104.506
"337",337,1531928085,676.200000047684,"20180718 11:34:45","11:34:45",NA,1531928074.66452,0.000591894376289611,18.4208707115966,810.637580645161,452.701386875631,44.8920285883913,80.3866886653576,0.0850333726747555,3,0.0838451007252682,0.0525086667787774,215.021693930735,24.4176401090143,23.8216580645161,2.96303921882268,79.3369875119771,2.28150911815852,2.87571937088498,0.681530100664163,-26.1025419943719,-80.2794896516241,-5.57945511960936,103.06020716513,0,0,3,34,6,1,0,72263.5103736624,1199.99870967742,963.359804128131,0.802800700000001,0.223199777496774,20.958,1,"1: Needles",1531928074.66452,810.637580645161,876.65564516129,23.0072548387097,20.9873967741936,600.01835483871,99.0647709677419,0.0999983258064516,23.3252967741935,23.9331193548387,23.7101967741936,14001.7,1046.10096774194,27.7882806451613,1199.99870967742,0.330009419354839,0.330003419354839,0.329999096774194,0.00998824,23.4516129032258,17743.1193548387,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.2265238468628,1.72004659218236,1.01094797430158,0,-65.9815095238095,-2.40246360188075,0.251636508261916,0,0,2,"0/2",1.86097,1.8579,1.86069,1.85349,1.85207,1.85289,1.85658,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.643,299.349,23.0012,23.8552,30.0003,23.8647,23.8688,37.7746,4.54211,100,23,904.5,21,100.874,104.506
"338",338,1531928087,678.200000047684,"20180718 11:34:47","11:34:47",NA,1531928076.66452,0.000592365895938765,18.4432676526324,813.891451612903,455.454736144162,45.164963839037,80.7091793406292,0.0850251063686584,3,0.0838370638237829,0.0525036234748033,215.021537316174,24.4221575787537,23.8259467741935,2.96380367939352,79.320351501725,2.28167008760224,2.87652543692097,0.68213359179128,-26.1233360108995,-80.2223603225835,-5.57573644741478,103.100104535276,0,0,3,34,6,1,0,72260.2949352225,1199.99838709677,963.359327612063,0.802800518709677,0.223199725329032,20.958,1,"1: Needles",1531928076.66452,813.891451612903,879.995419354839,23.0089290322581,20.9874774193548,600.021935483871,99.0645451612903,0.100004583870968,23.3299387096774,23.9370064516129,23.7148870967742,14001.2774193548,1046.10129032258,27.7726032258065,1199.99838709677,0.33000964516129,0.330004258064516,0.329998032258065,0.00998819741935484,23.5026903225806,17743.1161290323,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.2853573331337,1.70110054443319,0.9996137647507,1,-66.0667214285714,-2.50946129607121,0.262552968384444,0,1,2,"1/2",1.86097,1.85788,1.8607,1.85349,1.85205,1.85289,1.85658,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.912,299.335,23.0012,23.8562,30.0003,23.8657,23.8703,37.8504,4.54211,100,23,909.5,21,100.874,104.505
"339",339,1531928089,680.200000047684,"20180718 11:34:49","11:34:49",NA,1531928078.66452,0.00059286447795343,18.4655904659978,817.144580645161,458.247453903106,45.4417741170552,81.0315455948059,0.0850262854342135,3,0.083838210169519,0.0525043428277854,215.021479386245,24.4265494498958,23.8300435483871,2.96453408860366,79.3046315349255,2.28184086065487,2.87731096720367,0.682693227948795,-26.1453234777462,-80.1534920903203,-5.57119271980735,103.151471098371,0,0,3,34,6,1,0,72251.32126601,1199.99870967742,963.359255709365,0.802800242983871,0.223199681854839,20.958,1,"1: Needles",1531928078.66452,817.144580645161,883.335064516129,23.0107161290323,20.9875548387097,600.018387096774,99.0642967741936,0.0999729451612903,23.3344612903226,23.9402838709677,23.7198032258065,13999.5838709677,1046.10580645161,27.7569258064516,1199.99870967742,0.330009483870968,0.330005548387097,0.329996870967742,0.00998815322580645,23.5618290322581,17743.1225806452,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.3435782710885,1.68497090570081,0.989986590319308,1,-66.1500095238095,-2.72149190071586,0.282224191370994,0,1,2,"1/2",1.86097,1.85789,1.86072,1.85349,1.85206,1.85289,1.85657,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.016,299.363,23.0012,23.8572,30.0004,23.8667,23.8713,37.9877,4.54211,100,23,909.5,21,100.875,104.506
"340",340,1531928091,682.200000047684,"20180718 11:34:51","11:34:51",NA,1531928080.66452,0.000593430981820158,18.48805892666,820.399129032258,461.11879745411,45.7263666003167,81.3540275083731,0.0850469400518832,3,0.0838582915363588,0.0525169442603438,215.021460795719,24.4306405624932,23.833729032258,2.96519130381591,79.2903733568321,2.28201449876354,2.87804736205964,0.683176805052367,-26.170306298269,-80.0640155612879,-5.56519653966947,103.221942396493,0,0,3,34,6,1,0,72247.7788158156,1199.99838709677,963.358863870751,0.802800132258064,0.223199753341936,20.958,1,"1: Needles",1531928080.66452,820.399129032258,886.676548387097,23.0125387096774,20.9874451612903,600.017548387097,99.0640096774194,0.0999516548387097,23.3387,23.9432193548387,23.7242387096774,13999.0774193548,1046.11225806452,27.7407935483871,1199.99838709677,0.330008258064516,0.33000635483871,0.329997322580645,0.00998810193548387,23.6209677419355,17743.1161290323,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.4010735689024,1.66964131847511,0.98084730715152,1,-66.2372261904762,-2.80247933436069,0.289744824564095,0,1,2,"1/2",1.86096,1.85791,1.86072,1.85349,1.85207,1.85287,1.85657,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,574.879,299.414,23.0012,23.8583,30.0004,23.8677,23.8723,38.114,4.54211,100,23,914.5,21,100.873,104.505
"341",341,1531928093,684.200000047684,"20180718 11:34:53","11:34:53",NA,1531928082.66452,0.000593932239808402,18.5113591762797,823.655548387097,463.935947169831,46.0055882419936,81.6767018022403,0.0850576751670115,3,0.0838687286539256,0.052523493751249,215.021677194934,24.4340179380748,23.8372112903226,2.96581239577009,79.2782420035842,2.28214839784134,2.87865666564372,0.683663997928748,-26.1924117755505,-80.0601025935521,-5.56512125020456,103.204041575627,0,0,3,34,6,1,0,72252.2521319561,1199.99870967742,963.359253773883,0.802800241370968,0.223199887635484,20.958,1,"1: Needles",1531928082.66452,823.655548387097,890.022612903226,23.0139580645161,20.9871548387097,600.016935483871,99.0636838709678,0.0999798258064516,23.3422064516129,23.9463064516129,23.7281161290323,14000.3032258065,1046.11806451613,27.7240387096774,1199.99870967742,0.330006838709677,0.33000635483871,0.329998870967742,0.00998804096774194,23.6801064516129,17743.1129032258,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,37.4581058836011,1.65433761971681,0.971730018305595,1,-66.3263809523809,-2.83732494988935,0.292956215026926,0,1,2,"1/2",1.86096,1.8579,1.86071,1.8535,1.85206,1.85287,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.056,299.158,23.0011,23.8597,30.0002,23.8687,23.8733,38.1891,4.54211,100,23,919.5,21,100.872,104.505
