"","obs","time","elapsed","date","hhmmss","Tree","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","¦¤Pcham","Tair","Tleaf","Tleaf2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_green","f_blue","f_white","Tled","Pc","time","hhmmss","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","A:MN","A:SLP","A:SD","A:OK","¦¤CO2:MN","¦¤CO2:SLP","¦¤CO2:SD","¦¤CO2:OK","Stable","Total","State","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
"318",318,1531936188.2,638.600000143051,"20180718 13:49:48","13:49:48",NA,1531936178.29,6.31677654170508e-06,14.0764926770237,801.5905,-37648.6356182973,-3732.43304417551,79.4685603066877,0.000580959821105549,3,0.000580903574166128,0.000363069786870859,215.019171528999,25.168160202144,24.4266666666666,3.07260074292795,67.8186800707098,2.02226320963325,2.98186754375752,1.05033753329471,-0.278569845489194,-80.8130097599917,-5.65088420718041,128.276707716338,0,0,3,0,0,1,0,72102.5906411366,1199.98866666667,963.350052208025,0.802799292166667,0.223199418566667,10.479,1,"1: Needles",1531936178.29,801.5905,826.1827,20.3983433333333,20.3875366666667,600.0302,99.0385733333333,0.10002712,23.9270066666667,24.4560633333333,24.39727,14002.7133333333,1049.24133333333,25.5936033333333,1199.98866666667,0.329996033333333,0.329986066666667,0.329992166666667,0.01002559,25,17743.0133333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.7285280486733,0.855125089120241,0.109129950890303,1,-24.5634928571429,-1.47195230683297,0.188150708833886,0,1,2,"1/2",1.86098,1.8579,1.86081,1.85354,1.85211,1.85292,1.85657,1.86287,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.982,297.084,22.9998,25.2576,30,25.2763,25.2821,35.9652,0,100,23,853.5,21,100.673,104.285
"319",319,1531936190.2,640.600000143051,"20180718 13:49:50","13:49:50",NA,1531936180.27333,6.4726614749712e-06,14.1010848774998,804.8882,-36794.3186800107,-3647.72671184669,79.795258956249,0.00059515293419836,3,0.000595093905551025,0.000371938993874031,215.019185647074,25.1691497083656,24.4281366666666,3.07287120097205,67.8151168762726,2.02228214723057,2.98205214468653,1.05058905374149,-0.28544437104623,-80.8841735999919,-5.65593174626677,128.19363592977,0,0,3,0,0,1,0,72091.0782134401,1199.98866666667,963.349970008802,0.802799223666667,0.223199452266667,10.479,1,"1: Needles",1531936180.27333,804.8882,829.523566666667,20.3985933333333,20.38752,600.0311,99.0382866666667,0.100027146666667,23.9280366666667,24.45751,24.3987633333333,14000.2733333333,1049.25966666667,25.2373233333333,1199.98866666667,0.3299956,0.329986966666667,0.329992066666667,0.01002526,25,17743.0133333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.7597263620622,1.07528814081338,0.126129542783906,1,-24.613569047619,-1.78172591284573,0.212444692509094,0,1,2,"1/2",1.86098,1.85791,1.8608,1.85355,1.85211,1.85291,1.85658,1.86285,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.983,297.072,23.0001,25.2576,30.0001,25.2763,25.2821,36.0912,0,100,23,858.33,21,100.673,104.284
"320",320,1531936192.2,642.600000143051,"20180718 13:49:52","13:49:52",NA,1531936182.24667,6.71617293121133e-06,14.1266573047794,808.1903,-35502.0181259665,-3519.60111954508,80.1224165508768,0.000617408159879282,3,0.000617344634276838,0.00038584610329854,215.019380873302,25.1701845386156,24.4295033333334,3.07312266589332,67.8113695131362,2.02230368906647,2.98224870487937,1.05081897682684,-0.29618322626642,-80.9278423200081,-5.65905570496226,128.136299622065,0,0,3,0,0,1,0,72081.0840005542,1199.98966666667,963.350765408089,0.802799217500001,0.223199470633334,10.479,1,"1: Needles",1531936182.24667,808.1903,832.870866666667,20.3988633333333,20.3873733333333,600.027233333333,99.0380133333333,0.100044313333333,23.9291333333333,24.45995,24.3990566666667,13998.17,1049.28133333333,24.8991366666667,1199.98966666667,0.329995566666667,0.3299876,0.329991866666667,0.01002493,25,17743.0233333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.7825085244204,1.14986683715761,0.129926294418403,1,-24.6508452380952,-1.8807344930984,0.217524931469148,0,1,2,"1/2",1.86098,1.8579,1.86079,1.85354,1.85211,1.85289,1.8566,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.301,296.971,23.0003,25.2576,30.0001,25.2763,25.2824,36.1753,0,100,23,858.33,21,100.673,104.285
"321",321,1531936194.2,644.600000143051,"20180718 13:49:54","13:49:54",NA,1531936184.23,7.01820630171224e-06,14.1482038041194,811.500166666667,-33998.1045711383,-3370.49727571347,80.4503408496766,0.000645019226565601,3,0.000644949892385474,0.000403099911410321,215.019223182044,25.1713323063686,24.4310216666667,3.07340205838096,67.8072907032728,2.0223311394577,2.98246857894308,1.05107091892326,-0.30950289790551,-80.9750153200056,-5.66243283823067,128.072272125903,0,0,3,0,0,1,0,72078.7116879424,1199.989,963.350065810115,0.8027990805,0.223199469033333,10.479,1,"1: Needles",1531936184.23,811.500166666667,836.218733333333,20.3991933333333,20.3871866666667,600.029566666667,99.0377566666667,0.100042873333333,23.93036,24.4620966666667,24.3999466666667,13997.7533333333,1049.30633333333,24.5661833333333,1199.989,0.3299954,0.3299887,0.329991266666667,0.0100246033333333,25,17743.0166666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8084160444202,1.05304641010641,0.124271779637581,1,-24.6936142857143,-1.70946537601566,0.207014124859045,0,1,2,"1/2",1.86098,1.8579,1.8608,1.85354,1.85211,1.8529,1.8566,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.003,297.079,23.0004,25.2576,30.0001,25.2763,25.2835,36.3042,0,100,23,863.33,21,100.674,104.285
"322",322,1531936196.2,646.600000143051,"20180718 13:49:56","13:49:56",NA,1531936186.20667,7.19946193539101e-06,14.1716461503758,814.815266666667,-33184.4758394563,-3289.82987757707,80.7788443594667,0.000661493834102848,3,0.000661420913126885,0.00041339462157983,215.018969158045,25.1728200487777,24.4327783333333,3.07372533491398,67.8021007527112,2.02236311852278,2.98274403900666,1.0513622163912,-0.317496271350744,-81.0105972399974,-5.66501518732301,128.025860459374,0,0,3,0,0,1,0,72076.9970924337,1199.98766666667,963.348748013885,0.802798874333333,0.223199510666667,10.479,1,"1: Needles",1531936186.20667,814.815266666667,839.5749,20.3995533333333,20.3872366666667,600.033733333333,99.0375733333333,0.100044313333333,23.9318966666667,24.46377,24.4017866666667,13997.4866666667,1049.32666666667,24.2135133333333,1199.98766666667,0.329994433333333,0.329990133333333,0.3299911,0.0100242666666667,25,17742.9933333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.833342587297,1.08720336261926,0.126280454935678,1,-24.7357785714286,-1.76876700752367,0.21068986069092,0,1,2,"1/2",1.86098,1.8579,1.86081,1.85356,1.85211,1.85289,1.85662,1.86285,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.884,297.037,23.0005,25.2576,30,25.2763,25.2842,36.4246,0,100,23,868.33,21,100.674,104.285
"323",323,1531936198.2,648.600000143051,"20180718 13:49:58","13:49:58",NA,1531936188.20667,7.36884307995849e-06,14.19954397497,818.166566666667,-32475.1347123074,-3219.50098347149,81.11092038145,0.000676857680411395,3,0.000676781332970865,0.000422995191784649,215.019011139527,25.1747055405605,24.4347533333333,3.07408882647316,67.79611575987,2.02241917592678,2.98309003880114,1.05166965054638,-0.324965979826169,-81.0178753599968,-5.66563581080784,128.010533988896,0,0,3,0,0,1,0,72074.5980600122,1199.988,963.348874814915,0.802798756999999,0.223199524866667,10.479,1,"1: Needles",1531936188.20667,818.166566666667,842.975666666667,20.40016,20.3875533333333,600.022566666667,99.03739,0.10002735,23.9338266666667,24.4654766666667,24.40403,13997.09,1049.33966666667,23.8480166666667,1199.988,0.329994033333333,0.3299909,0.329991033333333,0.01002392,25,17743,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8557861283663,0.987500375585537,0.120964443186939,1,-24.7712476190476,-1.58398161980928,0.200811834737202,0,1,2,"1/2",1.86098,1.85791,1.8608,1.85356,1.85211,1.85289,1.85662,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.128,296.855,23.0006,25.2576,30.0001,25.2768,25.2842,36.5137,0,100,23,868.33,21,100.674,104.285
"324",324,1531936200.2,650.600000143051,"20180718 13:50:00","13:50:00",NA,1531936190.20667,7.5480254848969e-06,14.2203021233792,821.516466666667,-31739.1011303316,-3146.53454214213,81.4430732833491,0.000693107923713765,3,0.00069302786652949,0.000433149608507211,215.01939327884,25.1769701896154,24.43682,3.07446922918001,67.7888192140437,2.02248227451362,2.98350420904606,1.05198695466639,-0.332867923883953,-80.9785195999939,-5.66300872925868,128.044997025703,0,0,3,0,0,1,0,72063.6102501535,1199.99,963.35046721254,0.802798746,0.2231995526,10.479,1,"1: Needles",1531936190.20667,821.516466666667,846.362366666667,20.4007833333333,20.38787,600.0166,99.0374433333333,0.100037883333333,23.9361366666667,24.4670766666667,24.4065633333333,13994.78,1049.35033333333,23.4836333333333,1199.99,0.329993866666667,0.3299916,0.3299909,0.0100235933333333,25,17743.0266666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8815666275772,0.55920721064656,0.0906489165114956,1,-24.8117142857143,-0.870455385164155,0.150162311502981,0,1,2,"1/2",1.86097,1.85791,1.8608,1.85355,1.85211,1.85288,1.85658,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.259,296.855,23.0007,25.2576,30.0002,25.2778,25.2842,36.6449,0,100,23,873.33,21,100.674,104.285
"325",325,1531936202.2,652.600000143051,"20180718 13:50:02","13:50:02",NA,1531936192.20667,7.6357947565433e-06,14.2273163016755,824.870233333333,-31386.3787444076,-3111.57510673612,81.7757825848237,0.000700974850865113,3,0.000700892966141377,0.000438065459933142,215.01984180082,25.1795316323126,24.4387033333334,3.07481592231957,67.7801545468321,2.02253774652797,2.98396744600297,1.0522781757916,-0.336738548763559,-80.8653044000028,-5.65521881987716,128.162580032177,0,0,3,0,0,1,0,72057.6779807869,1199.99233333333,963.352310409803,0.802798721,0.223199591133333,10.479,1,"1: Needles",1531936192.20667,824.870233333333,849.728266666667,20.4012866666667,20.3882233333333,600.023533333333,99.0376866666667,0.10006771,23.93872,24.46824,24.4091666666667,13993.57,1049.36033333333,23.15762,1199.99233333333,0.329993333333333,0.3299918,0.329991466666667,0.0100233133333333,25,17743.0633333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.9024760996197,0.120510295224274,0.0532256360156285,1,-24.8455333333333,-0.164317534167304,0.0888852461555177,1,2,2,"2/2",1.86097,1.85791,1.8608,1.85356,1.85211,1.85288,1.85659,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.228,296.923,23.0008,25.2576,30.0001,25.2784,25.2842,36.7663,0,100,23,878.33,21,100.673,104.285
"326",326,1531936204.2,654.600000143051,"20180718 13:50:04","13:50:04",NA,1531936194.21,7.75850915835284e-06,14.225321319079,828.2338,-30878.728755295,-3061.24986706669,82.1092937550212,0.000712029423816407,3,0.000711944936192622,0.000444973175034108,215.020669832781,25.1824227529474,24.4407466666667,3.07519210768778,67.7704213177588,2.02260221225466,2.9844911289118,1.05258989543311,-0.34215025388336,-80.7235158400057,-5.64544441567517,128.309559323217,0,0,3,0,0,1,0,72061.5627679649,1199.99666666667,963.355906003942,0.802798818333333,0.2231996176,10.479,1,"1: Needles",1531936194.21,828.2338,853.0887,20.4019233333333,20.38865,600.020433333333,99.0377933333333,0.100027116666667,23.94164,24.4700266666667,24.4114666666667,13994.5666666667,1049.367,22.92701,1199.99666666667,0.3299933,0.329991433333333,0.329992066666667,0.0100231266666667,25,17743.12,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.9075940423778,-0.188966593297244,0.0411677302042139,1,-24.8540619047619,0.314105608431431,0.069239742071199,1,2,2,"2/2",1.86097,1.85791,1.86079,1.85355,1.85211,1.85288,1.85658,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.267,296.934,23.0009,25.2576,30.0001,25.2784,25.2842,36.8545,0,100,23,878.33,21,100.673,104.285
"327",327,1531936206.2,656.600000143051,"20180718 13:50:06","13:50:06",NA,1531936196.20667,8.03518457696044e-06,14.2109921287143,831.595633333333,-29765.9257576422,-2950.93374519957,82.4427110631324,0.000737117403608374,3,0.000737026857721082,0.000460649920202086,215.021274826988,25.1857862558637,24.4435866666667,3.07571502920932,67.7593383924165,2.02268873832006,2.98510697758884,1.05302629088926,-0.354351639843955,-80.6275524800026,-5.63891169642869,128.400459010712,0,0,3,0,0,1,0,72062.8438197903,1200,963.3586836,0.802798903,0.223199602066667,10.479,1,"1: Needles",1531936196.20667,831.595633333333,856.425966666667,20.4027633333333,20.3890166666667,600.020166666667,99.03798,0.0999997566666667,23.9450733333333,24.47294,24.4142333333333,13995.0033333333,1049.35833333333,22.83258,1200,0.3299937,0.3299908,0.329992333333333,0.0100230733333333,25,17743.1733333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.9015054219165,-0.390183520537788,0.0497284171894551,1,-24.8414119047619,0.676177462616783,0.0875432334073827,1,2,2,"2/2",1.86097,1.85791,1.86078,1.85354,1.85211,1.85288,1.85657,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.969,297.111,23.001,25.2576,30.0001,25.2784,25.2851,36.9877,0,100,23,883.33,21,100.674,104.286
"328",328,1531936208.2,658.600000143051,"20180718 13:50:08","13:50:08",NA,1531936198.20667,8.38790674079064e-06,14.1914474912228,834.949533333333,-28452.0335861618,-2820.68962033333,82.7755764818497,0.000769060711508782,3,0.000768962148412618,0.000480610197064285,215.021932887191,25.1894903883259,24.44725,3.0763896636661,67.7472929406476,2.02279022446003,2.98578752989019,1.05359943920607,-0.369906687268867,-80.6065267999948,-5.63765337446023,128.407846025467,0,0,3,0,0,1,0,72060.22863103,1200.00333333333,963.361393796436,0.8027989315,0.223199657233333,10.479,1,"1: Needles",1531936198.20667,834.949533333333,859.746133333333,20.4036966666667,20.3893466666667,600.024066666667,99.03837,0.100048763333333,23.9488666666667,24.47693,24.41757,13994.5666666667,1049.34133333333,22.90965,1200.00333333333,0.329993033333333,0.3299908,0.329992966666667,0.0100231233333333,25,17743.2166666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8864003714403,-0.516899246859931,0.0600380959598548,1,-24.8157904761905,0.89134958006451,0.105591850807324,0,1,2,"1/2",1.86098,1.8579,1.86079,1.85354,1.85211,1.85288,1.85657,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.889,297.105,23.001,25.2581,30.0001,25.2784,25.2861,37.1102,0,100,23,888.33,21,100.674,104.286
"329",329,1531936210.2,660.600000143051,"20180718 13:50:10","13:50:10",NA,1531936200.20667,8.78148054681613e-06,14.1795192487476,838.298166666667,-27129.0850915305,-2689.5446223959,83.1078644383243,0.000804691560461029,3,0.000804583653515085,0.000502874477098421,215.022112512856,25.1933878412749,24.4510983333333,3.07709850678052,67.7346157421373,2.02289789359805,2.98650530667972,1.05420061318247,-0.387263292114591,-80.5819968399969,-5.63616098817,128.416691392574,0,0,3,0,0,1,0,72063.6850961289,1200.00433333333,963.362136995152,0.802798881833334,0.2231996715,10.479,1,"1: Needles",1531936200.20667,838.298166666667,863.0746,20.4047066666667,20.3896833333333,600.0231,99.0387466666667,0.100041586666667,23.9528666666667,24.4812,24.4209966666667,13995.4833333333,1049.318,23.1487266666667,1200.00433333333,0.329992666666667,0.329991033333333,0.329992966666667,0.01002325,25,17743.23,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8631974340683,-0.555147091310743,0.0639236399352684,1,-24.7818428571429,0.879546978883847,0.105398825652754,0,1,2,"1/2",1.86098,1.85791,1.86079,1.85355,1.85211,1.85288,1.85656,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.152,296.946,23.001,25.2592,30,25.2789,25.2863,37.1973,0,100,23,888.33,21,100.674,104.287
"330",330,1531936212.2,662.600000143051,"20180718 13:50:12","13:50:12",NA,1531936202.20667,9.25500084177121e-06,14.1733782296058,841.644,-25698.0204383439,-2547.68230005139,83.4399492711523,0.000847640312470123,3,0.000847520580368529,0.000529711118610244,215.021803059432,25.1974719193093,24.45481,3.07778231185133,67.7216871664167,2.02302350166249,2.98726092970954,1.05475881018885,-0.408145537122111,-80.5013983999947,-5.63074878732681,128.481510334988,0,0,3,0,0,1,0,72074.0638245906,1200.00266666667,963.360772996963,0.802798860166667,0.2231996663,10.479,1,"1: Needles",1531936202.20667,841.644,866.410333333333,20.40588,20.3900466666667,600.026066666667,99.0392433333333,0.0999999466666667,23.9570766666667,24.4842866666667,24.4253333333333,13997.92,1049.29066666667,23.4656233333333,1200.00266666667,0.3299926,0.329990966666667,0.329992933333333,0.0100233966666667,25,17743.2033333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8552272504482,-0.522576779094808,0.0628700104086417,1,-24.770880952381,0.79890620563501,0.103159816461771,0,1,2,"1/2",1.86097,1.85791,1.86079,1.85354,1.8521,1.85288,1.85655,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.966,297.083,23.0009,25.2596,30.0001,25.28,25.2863,37.3257,0,100,23,893.33,21,100.675,104.287
"331",331,1531936214.2,664.600000143051,"20180718 13:50:14","13:50:14",NA,1531936204.20667,9.55314957426284e-06,14.1669744419302,844.9908,-24868.5455074544,-2465.46608545671,83.7723363957275,0.000874495217099617,3,0.000874367778692875,0.000546491309798703,215.021969547911,25.2016467457949,24.45847,3.07845672837305,67.708450873421,2.02314510072213,2.98802450007953,1.05531162765091,-0.421293896224991,-80.4054350399997,-5.62426114640019,128.570979465286,0,0,3,0,0,1,0,72070.6952538775,1200.00333333333,963.361230595982,0.8027987955,0.2231997331,10.479,1,"1: Needles",1531936204.20667,844.9908,869.746366666667,20.4069633333333,20.39062,600.027933333333,99.0399133333333,0.1000257,23.96133,24.4868933333333,24.4300466666667,13997.2966666667,1049.266,23.7880233333333,1200.00333333333,0.329991433333333,0.3299912,0.3299937,0.01002351,25,17743.2033333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8514867510086,-0.426350264374244,0.0612194671052539,1,-24.7652880952381,0.650430991808279,0.100765414045696,0,1,2,"1/2",1.86098,1.85791,1.86078,1.85355,1.8521,1.85289,1.85657,1.86279,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.954,297.088,23.0009,25.2596,30.0001,25.2805,25.2872,37.447,0,100,23,898.33,21,100.675,104.286
"332",332,1531936216.2,666.600000143051,"20180718 13:50:16","13:50:16",NA,1531936206.20667,9.68943814595939e-06,14.1604424462181,848.337633333333,-24508.6250982792,-2429.79821318094,84.104647134702,0.000886389549207728,3,0.000886258620811165,0.00055392339961732,215.022347383873,25.2058940248305,24.4628233333334,3.0792590714171,67.6945853367555,2.02325145344715,2.98879362859263,1.05600761796995,-0.427304222236809,-80.4167565600079,-5.62529826621662,128.552988335412,0,0,3,0,0,1,0,72059.0484755309,1200.005,963.362539993859,0.802798771666667,0.223199821933333,10.479,1,"1: Needles",1531936206.20667,848.337633333333,873.082333333333,20.4079133333333,20.3913366666667,600.021066666667,99.0405066666667,0.100028693333333,23.9656133333333,24.48982,24.4358266666667,13994.86,1049.24133333333,24.09607,1200.005,0.329990166666667,0.329991566666667,0.3299945,0.0100236266666667,25,17743.22,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8421097356911,-0.209563940147503,0.0501872653200892,1,-24.7519738095238,0.278157243656925,0.0836807569036259,1,2,2,"2/2",1.86098,1.85791,1.86078,1.85356,1.85211,1.8529,1.85658,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.153,297.047,23.0009,25.2597,30.0001,25.2805,25.2882,37.5343,0,100,23,898.33,21,100.674,104.286
"333",333,1531936218.2,668.600000143051,"20180718 13:50:18","13:50:18",NA,1531936208.21333,9.84155103840745e-06,14.1505571385272,851.678133333333,-24115.7012367608,-2390.85745045549,84.4363176703349,0.000899598270169966,3,0.000899463410881881,0.000562176746510051,215.022576754862,25.2102396614629,24.467945,3.08020325650779,67.6804887569616,2.02336336514629,2.98958149136913,1.05683989136151,-0.434012400793768,-80.5356325200002,-5.63388421328541,128.419047620783,0,0,3,0,0,1,0,72063.9657750264,1200.006,963.363211991977,0.802798662666667,0.223199904333333,10.479,1,"1: Needles",1531936208.21333,851.678133333333,876.405533333333,20.4089233333333,20.3920866666667,600.0288,99.04109,0.100022546666667,23.97,24.4927133333333,24.4431766666667,13996.0866666667,1049.21766666667,24.3969933333333,1200.006,0.329988666666667,0.329992066666667,0.3299953,0.0100237666666667,25,17743.2233333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.838847788655,-0.101178638253714,0.0459630757889611,1,-24.7433714285714,0.16702480902229,0.0767769288440291,1,2,2,"2/2",1.86097,1.8579,1.86078,1.85355,1.85211,1.85291,1.85658,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.895,297.22,23.0008,25.2608,30.0001,25.2805,25.2884,37.6713,0,100,23,903.5,21,100.675,104.286
"334",334,1531936220.2,670.600000143051,"20180718 13:50:20","13:50:20",NA,1531936210.21333,9.91771867357734e-06,14.1358103181146,855.024133333334,-23913.7179899113,-2370.84247902695,84.7683968153792,0.000905869377168607,3,0.000905732631259514,0.000566095178714428,215.022461600729,25.2146659455385,24.472955,3.08112710056528,67.6663242608289,2.02348084630805,2.9903809146013,1.05764625425723,-0.437371393504761,-80.6262046799997,-5.64048949624892,128.318396030975,0,0,3,0,0,1,0,72072.7083706133,1200.00533333333,963.362539392254,0.802798548166667,0.223199940633333,10.479,1,"1: Needles",1531936210.21333,855.024133333334,879.725533333334,20.4100233333333,20.3930566666667,600.038933333333,99.0414733333333,0.100052046666667,23.97445,24.49583,24.45008,13998.1933333333,1049.19633333333,24.7224033333333,1200.00533333333,0.3299877,0.329992266666667,0.3299958,0.01002393,25,17743.2133333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.825357057353,-0.046805668183375,0.041784664421478,1,-24.7175761904762,0.139353646452166,0.0759251975537949,1,2,2,"2/2",1.86096,1.8579,1.86079,1.85356,1.85211,1.85291,1.85657,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.045,297.153,23.0009,25.2618,30.0001,25.2815,25.2887,37.7915,0,100,23,908.33,21,100.675,104.286
"335",335,1531936222.2,672.600000143051,"20180718 13:50:22","13:50:22",NA,1531936212.21333,9.98186733287959e-06,14.1303574972499,858.372433333334,-23761.328717799,-2355.73794435704,85.1004813581284,0.00091100196339783,3,0.000910863663633503,0.000569302213525209,215.022094352569,25.2191737706577,24.4781383333333,3.08208316220593,67.6517803313806,2.02359660402007,2.99119490146132,1.05848655818587,-0.44020034937999,-80.7318722000024,-5.64815871473015,128.201863088456,0,0,3,0,0,1,0,72073.3556638553,1200.00366666667,963.361122194438,0.802798482166667,0.223199887766667,10.479,1,"1: Needles",1531936212.21333,858.372433333334,883.064866666667,20.41116,20.3940833333333,600.029166666667,99.0416533333333,0.1000223,23.97898,24.50059,24.4556866666667,13998.55,1049.17266666667,25.0672533333333,1200.00366666667,0.329988166666667,0.329992366666667,0.329995066666667,0.0100240766666667,25,17743.1933333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8103082234677,-0.136031937537711,0.0511910092411608,1,-24.6965571428571,0.213116122404703,0.0854249855912503,1,2,2,"2/2",1.86096,1.85791,1.86078,1.85358,1.85211,1.85289,1.85657,1.8628,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.037,297.055,23.001,25.2618,30,25.2826,25.2898,37.8772,0,100,23,908.33,21,100.675,104.287
"336",336,1531936224.2,674.600000143051,"20180718 13:50:24","13:50:24",NA,1531936214.21,1.01084588108388e-05,14.134432012095,861.7142,-23474.3238322885,-2327.29018481289,85.4320241171512,0.000921891209326382,3,0.00092174958385329,0.000576106212398114,215.021667248119,25.2235853998802,24.482915,3.08296444409694,67.6376812415536,2.02371583923458,2.99199470189895,1.05924860486236,-0.445783033557993,-80.78470596,-5.65211824657739,128.139060007984,0,0,3,0,0,1,0,72075.0366689693,1200.002,963.359599396657,0.802798328166667,0.223199797233333,10.479,1,"1: Needles",1531936214.21,861.7142,886.414166666667,20.4123066666667,20.3950133333333,600.025066666667,99.04192,0.100027663333333,23.98343,24.5054966666667,24.4603333333333,13999.1166666667,1049.13833333333,25.38493,1200.002,0.3299888,0.329992466666667,0.3299941,0.01002419,25,17743.1766666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.8078929157635,-0.0537732602047775,0.0503276605036033,1,-24.6968261904762,0.0277451203393193,0.0866493400066196,1,2,2,"2/2",1.86096,1.85791,1.86079,1.8536,1.85211,1.85291,1.85659,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.76,297.14,23.001,25.2629,30.0001,25.2827,25.2905,37.9999,0,100,23,913.33,21,100.674,104.287
