obs,time,elapsed,date,TIME,E,A,Ci,Ca,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,blfa_1,blfa_2,blfa_3,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,¦¤Pcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Heatx_setpoint,CO2_r_setpoint,H2O_r_setpoint,SS_s,SS_r,MatchH2O,MatchCO2,MatchValveR,MatchValveS
1883,1475427968,7406.4,20161002 11:06:07,1475427967,0.006467268,17.86252267,327.78945,400.118,27.58952108,33.67730107,0.499956679,1.998901561,0.439497991,0.279506626,165.1940401,25.98105359,24.999,3.179488025,55.33412927,1.97889221,3.576259781,1.200595815,-0.034734272,0.038992263,3.015381775,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.022380584,0,-,0,0,0,0,0,0,999.771,842.8074329,0.84300048,0.19600096,1475427967,400.118,420.573,23.5111,17.1944,599.859,83.9681,0.200323,26.9862,24.999,999.9,9975.62,0,6.93277,1000.09,0.900015,0.0999851,0,2.5098,0,7777.08,38.812,41.812,40.437,40.625,39.187,2.624180769,0.01764444,-187.7234188,7799.551154,15,2,495.286,662.594,25.4707,27.5901,30.0002,27.5385,27.511,27.004,43.693,0,25.4738,405.833,17.2388,100.741,101.261,-0.031,5.465,100,100
1884,1475427970,7408.4,20161002 11:06:09,1475427969,0.006470172,17.77996918,324.9905578,397.008,27.35364927,33.41517878,0.499518704,2.000931345,0.439212428,0.279317008,165.1932139,25.9810958,25.0056,3.180739334,55.33217953,1.978845729,3.576301794,1.201893605,-0.034784135,0.039048239,3.018870769,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.022282344,0,-,0,0,0,0,0,0,999.784,842.8183919,0.84300048,0.19600096,1475427969,397.008,417.352,23.5108,17.1942,600.138,83.9676,0.19992,26.9864,25.0056,999.9,9990,0,6.93277,999.782,0.899984,0.100016,0,2.7548,0,7768.31,38.812,41.812,40.437,40.625,39.187,2.645926923,-0.830417103,-190.5011966,7793.814615,15,2,495.294,662.219,25.4716,27.5892,30.0001,27.5385,27.511,26.8026,43.693,0,25.4738,400.667,17.2388,100.741,101.261,-0.031,5.465,100,100
1885,1475427972,7410.4,20161002 11:06:11,1475427971,0.006467467,17.77606174,322.0073834,393.939,27.10269845,33.15703451,0.499456167,2.002620362,0.439208329,0.279310303,165.2420617,25.98426786,25.0025,3.180151545,55.32591157,1.978737792,3.576511865,1.201413752,-0.034825652,0.039094846,3.021774774,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.022270914,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427971,393.939,414.266,23.5094,17.193,599.907,83.9678,0.200141,26.9874,25.0025,999.9,10001.9,0,6.93277,1000.09,0.900015,0.0999851,0,2.667,0,7765.75,38.75,41.812,40.437,40.625,39.187,2.624857692,-0.87328206,-187.7880344,7788.31,15,2,499.053,662.711,25.473,27.5878,30,27.5385,27.511,26.6577,43.693,0,25.4738,400.667,17.2388,100.741,101.262,-0.031,5.465,100,100
1886,1475427974,7412.4,20161002 11:06:13,1475427973,0.006468607,17.44286729,320.2602373,390.898,26.95593299,32.90143161,0.499739062,2.005641267,0.439506517,0.279495952,165.1927182,25.98550109,24.9993,3.179544894,55.32305174,1.978716866,3.576658922,1.200828028,-0.034899967,0.039178271,3.026970471,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.021875701,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427973,390.898,410.869,23.5089,17.1925,600.013,83.969,0.199841,26.9881,24.9993,999.9,10023.1,0,6.93277,1000.09,0.900015,0.0999851,0,2.6923,0,7758.77,38.812,41.812,40.437,40.625,39.187,2.597434615,-0.208516248,-186.5750429,7780.903846,15,2,498.374,662.22,25.474,27.5877,30,27.5385,27.511,26.4872,43.693,0,25.3408,395.833,17.2388,100.741,101.261,-0.031,5.465,100,100
1887,1475427976,7414.4,20161002 11:06:15,1475427975,0.006470358,17.1221065,318.4197225,387.798,26.80254677,32.64236886,0.500393045,1.998907977,0.439835756,0.279725125,165.1912312,25.98119295,24.9969,3.179089972,55.32627249,1.978762323,3.576532873,1.200327649,-0.03473443,0.03899244,3.015392802,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.021502051,0,-,0,0,0,0,0,0,999.772,842.8082759,0.84300048,0.19600096,1475427975,387.798,407.431,23.5081,17.1893,599.948,83.9737,0.199939,26.9875,24.9969,999.9,9975,0,6.93277,1000.09,0.900015,0.0999851,0,2.5737,0,7753.59,38.812,41.812,40.437,40.625,39.187,2.598484615,-0.151035905,-184.0150428,7775.3,15,2,503.651,662.337,25.4504,27.5877,30.0002,27.5385,27.511,26.3016,43.693,0,25.3408,390.667,17.2388,100.74,101.26,-0.031,5.465,100,100
1888,1475427978,7416.4,20161002 11:06:17,1475427977,0.006469778,17.04502031,315.556849,384.695,26.56245785,32.38226251,0.499598572,1.997003077,0.43917089,0.279299591,165.2420617,25.98196823,25.0058,3.180777259,55.32158081,1.978710745,3.576742957,1.202066514,-0.034687665,0.038939943,3.012119371,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.021403801,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427977,384.695,404.228,23.5067,17.1893,600.028,83.9764,0.200058,26.9885,25.0058,999.9,9961.25,0,6.93277,1000.09,0.900015,0.0999851,0,2.6681,0,7748.41,38.812,41.812,40.437,40.625,39.187,2.581969231,-0.282393168,-180.6687182,7769.970769,15,2,498.364,662.056,25.3984,27.5877,30.0002,27.5385,27.511,26.1496,43.693,0,25.3404,390.667,17.2388,100.74,101.26,-0.031,5.465,100,100
1889,1475427980,7418.4,20161002 11:06:19,1475427979,0.006468454,16.82260308,313.2125171,381.574,26.36347593,32.11754452,0.498925647,1.996396893,0.438634226,0.27895387,165.243774,25.98199631,25.0102,3.181611713,55.31360301,1.978402158,3.576700939,1.203209554,-0.03467279,0.038923244,3.011077869,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.021139984,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427979,381.574,400.862,23.5045,17.189,600.087,83.972,0.199208,26.9883,25.0102,999.9,9957.5,0,6.93277,1000.08,0.900015,0.0999851,0,2.3832,0,7740.76,38.812,41.812,40.437,40.625,39.187,2.596357692,0.181747013,-179.0071795,7762.672308,15,2,521.681,663.04,25.3559,27.5877,30.0001,27.5385,27.511,25.9303,43.693,0,25.3404,385.833,17.2389,100.739,101.26,-0.031,5.465,100,100
1890,1475427982,7420.4,20161002 11:06:21,1475427981,0.006467185,16.66825186,310.8321003,378.49,26.16260422,31.85734055,0.499542006,1.999358801,0.439189139,0.279305723,165.243774,25.98130788,25.0002,3.179715504,55.31806059,1.978271072,3.576175756,1.201444433,-0.034745501,0.039004869,3.016167639,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.020956882,0,-,0,0,0,0,0,0,1000.09,843.07635,0.84300048,0.19600096,1475427981,378.49,397.61,23.5034,17.1869,599.875,83.9689,0.20067,26.9858,25.0002,999.9,9978.75,0,6.93277,1000.08,0.900015,0.0999851,0,2.9307,0,7734.88,38.812,41.812,40.437,40.625,39.187,2.583642308,1.024892319,-177.1948718,7757.066538,15,2,503.691,662.806,25.3399,27.5877,30.0001,27.5385,27.511,25.7336,43.693,0,25.3404,380.667,17.2389,100.739,101.261,-0.031,5.465,100,100
1891,1475427984,7422.4,20161002 11:06:23,1475427983,0.006468123,16.4741312,308.4962534,375.437,25.96561415,31.59990493,0.498957165,2.008292943,0.438970011,0.279142592,165.2404094,25.98226711,25.0037,3.180379065,55.32437101,1.978182986,3.575608633,1.202196079,-0.034965262,0.039251569,3.031532946,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.020733077,0,-,0,0,0,0,0,0,999.779,842.8141769,0.84300048,0.19600096,1475427983,375.437,394.335,23.5027,17.1881,600.143,83.9686,0.199729,26.9831,25.0037,999.9,10041.9,0,6.93277,999.779,0.899984,0.100016,0,2.6543,0,7727.1,38.812,41.812,40.437,40.625,39.187,2.616484615,0.758488903,-179.7617096,7751.690385,15,2,507.042,662.056,25.33,27.5877,29.9999,27.5385,27.511,25.6205,43.693,0,25.3353,380.667,17.2391,100.739,101.26,-0.031,5.465,100,100
1892,1475427986,7424.4,20161002 11:06:25,1475427985,0.006465083,16.09465646,306.6940099,372.327,25.81450045,31.33884327,0.498129153,2.003970805,0.438215771,0.278665045,165.2404094,25.97973703,25.0119,3.181934166,55.33089961,1.978218872,3.575251596,1.203715295,-0.034858864,0.039132129,3.024097148,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.020276543,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427985,372.327,390.836,23.5026,17.187,599.766,83.9698,0.200414,26.9814,25.0119,999.9,10011.2,0,6.93277,1000.08,0.900015,0.0999851,0,2.6573,0,7722.92,38.812,41.812,40.437,40.625,39.125,2.618280769,-0.034458111,-180.9825641,7744.62,15,2,503.517,662.781,25.3248,27.5877,29.9999,27.5374,27.511,25.421,43.693,0,25.3353,375.833,17.2392,100.739,101.258,-0.031,5.465,100,100
1893,1475427988,7426.4,20161002 11:06:27,1475427987,0.006468685,15.9151663,304.3616732,369.163,25.61887624,31.0733645,0.499332929,2.000393258,0.439054492,0.279216134,165.1927182,25.97418912,25.0043,3.18049283,55.34212906,1.978364671,3.574789595,1.202128159,-0.034770913,0.039033396,3.017945754,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.020069824,0,-,0,0,0,0,0,0,999.781,842.8158629,0.84300048,0.19600096,1475427987,369.163,387.464,23.5037,17.1878,600.071,83.9725,0.199978,26.9792,25.0043,999.9,9985.62,0,6.93277,1000.08,0.900015,0.0999851,0,2.8745,0,7717.21,38.812,41.812,40.437,40.625,39.187,2.625523077,-0.042947,-180.2,7739.122692,15,2,499.616,662.15,25.3216,27.5877,30,27.5362,27.511,25.2177,43.693,0,25.3284,370.667,17.2418,100.74,101.259,-0.031,5.465,100,100
1894,1475427990,7428.4,20161002 11:06:29,1475427989,0.006465167,15.82539331,301.6698782,366.041,25.39235579,30.81064427,0.499553925,2.003853253,0.439316332,0.279377212,165.2420617,25.97516248,24.9969,3.179089972,55.34831272,1.978318422,3.574306649,1.20077155,-0.034855973,0.039128883,3.023894973,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.019957161,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427989,366.041,384.232,23.5031,17.1902,600.03,83.9729,0.199759,26.9769,24.9969,999.9,10010,0,6.93277,1000.09,0.900015,0.0999851,0,2.3669,0,7711.67,38.812,41.812,40.437,40.625,39.187,2.603503846,-0.241220505,-180.2205129,7733.805769,15,2,511.208,662.641,25.3204,27.5877,30.0001,27.5361,27.511,25.0724,43.693,0,25.3284,370.667,17.2394,100.74,101.259,-0.031,5.465,100,100
1895,1475427992,7430.4,20161002 11:06:31,1475427991,0.006466002,15.50465331,299.7939926,362.961,25.23431241,30.55121681,0.499523636,2.004807918,0.439317874,0.279375922,165.2421217,25.97388464,24.9972,3.179146834,55.35042687,1.978231291,3.57401271,1.200915543,-0.034879459,0.039155249,3.025536962,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01957672,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427991,362.961,380.815,23.5022,17.1873,599.918,83.9716,0.200575,26.9755,24.9972,999.9,10016.9,0,6.93277,1000.09,0.900015,0.0999851,0,2.2677,0,7704.31,38.812,41.812,40.437,40.625,39.187,2.603823077,-0.751829045,-181.3022222,7726.488846,15,2,493.473,662.382,25.3192,27.5877,30.0001,27.5361,27.511,24.8566,43.693,0,25.3284,365.833,17.243,100.74,101.258,-0.031,5.465,100,100
1896,1475427994,7432.4,20161002 11:06:33,1475427993,0.006468852,15.22449564,297.7095665,359.867,25.0589829,30.29093457,0.499063701,2.005263461,0.438973546,0.279152106,165.243774,25.9713526,25.0042,3.180473869,55.35198267,1.978089346,3.573655812,1.202384523,-0.034890669,0.039167833,3.026320557,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.019244397,0,-,0,0,0,0,0,0,1000.09,843.07635,0.84300048,0.19600096,1475427993,359.867,377.416,23.5004,17.1848,600.117,83.9726,0.199982,26.9738,25.0042,999.9,10020,0,6.93277,1000.09,0.900015,0.0999851,0,2.5438,0,7698.8,38.812,41.812,40.437,40.625,39.187,2.572669231,-1.496335028,-182.5521367,7720.979615,15,2,491.109,662.076,25.3183,27.5877,30.0001,27.5361,27.5109,24.7087,43.693,0,25.3297,360.667,17.2447,100.741,101.258,-0.031,5.465,100,100
1897,1475427996,7434.4,20161002 11:06:35,1475427995,0.006465268,15.17632484,294.7651898,356.757,24.81117099,30.02918673,0.498358778,2.004386072,0.43840452,0.27878614,165.2404094,25.97074758,25.0078,3.181156532,55.35102465,1.977880818,3.573340928,1.203275715,-0.03486908,0.039143597,3.024811376,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.019193113,0,-,0,0,0,0,0,0,999.785,842.8192349,0.84300048,0.19600096,1475427995,356.757,374.24,23.4979,17.1845,599.995,83.9726,0.200063,26.9723,25.0078,999.9,10013.8,0,6.93277,999.785,0.899984,0.100016,0,2.4841,0,7689.54,38.812,41.812,40.437,40.625,39.187,2.543953846,-1.085627344,-183.2929916,7715.329231,15,2,489.354,662.09,25.3193,27.5877,30.0001,27.5361,27.5101,24.5548,43.693,0,25.3297,360.667,17.244,100.741,101.258,-0.031,5.465,100,100
1898,1475427998,7436.4,20161002 11:06:37,1475427997,0.006465487,14.90551276,292.7259022,353.684,24.63902401,29.76992641,0.498410044,2.003651315,0.438425073,0.278801188,165.2420617,25.97064937,25.0076,3.181118603,55.35011562,1.977883192,3.573403903,1.203235411,-0.034851006,0.039123307,3.023547675,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01886606,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475427997,353.684,370.878,23.4984,17.1842,599.939,83.971,0.199973,26.9726,25.0076,999.9,10008.8,0,6.93277,999.788,0.899984,0.100016,0,2.6053,0,7681.34,38.75,41.812,40.437,40.625,39.187,2.521515385,-0.300731619,-190.6208546,7707.74,15,2,493.049,662.22,25.3214,27.5867,30.0001,27.5361,27.5093,24.3554,43.693,0,25.3255,355.833,17.2438,100.741,101.258,-0.031,5.465,100,100
1899,1475428000,7438.4,20161002 11:06:39,1475427999,0.006468231,14.74554876,290.3467266,350.609,24.43835013,29.5105979,0.499000977,2.003008109,0.438866003,0.279087936,165.2437139,25.96946121,25.0037,3.180379065,55.34908303,1.977857912,3.573424895,1.202521152,-0.034835187,0.039105549,3.022441542,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.018676134,0,-,0,0,0,0,0,0,1000.1,843.083937,0.842999637,0.195999125,1475427999,350.609,367.622,23.4985,17.1824,600.013,83.9698,0.199739,26.9727,25.0037,999.9,10004.4,0,6.93277,1000.09,0.900015,0.0999851,0,2.6064,0,7678.35,38.812,41.812,40.437,40.625,39.187,2.532388462,0.107401715,-197.0564102,7702.120769,15,2,496.317,662.213,25.323,27.5855,30.0001,27.5361,27.5088,24.1485,43.693,0,25.3255,350.667,17.2474,100.741,101.257,-0.031,5.465,100,100
1900,1475428002,7440.4,20161002 11:06:41,1475428001,0.00646651,14.74421016,287.3991637,347.564,24.18957685,29.2534814,0.499124773,2.005522611,0.439027623,0.279186466,165.1930487,25.97080738,24.9981,3.179317426,55.34140717,1.977583621,3.573424895,1.201733805,-0.034897047,0.039174993,3.026766352,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01867492,0,-,0,0,0,0,0,0,1000.08,843.067077,0.842999637,0.195999125,1475428001,347.564,364.555,23.4959,17.1816,600.026,83.967,0.200179,26.9727,24.9981,999.9,10022.5,0,6.93277,1000.08,0.900015,0.0999851,0,2.675,0,7672.24,38.812,41.812,40.437,40.625,39.187,2.527492308,0.039938473,-199.3883761,7696.068846,15,2,496.186,662.26,25.3232,27.5854,30.0002,27.5361,27.5088,23.9984,43.693,0,25.3255,350.667,17.2456,100.74,101.257,-0.031,5.465,100,100
1901,1475428004,7442.4,20161002 11:06:43,1475428003,0.00646381,14.35904326,285.8294548,344.579,24.05705529,29.00175583,0.498929375,2.005684565,0.438880479,0.279090902,165.2404094,25.97176957,24.9966,3.179033111,55.33833563,1.97741578,3.573319937,1.201617331,-0.034901033,0.039179467,3.027044956,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.018217692,0,-,0,0,0,0,0,0,1000.1,843.083937,0.842999637,0.195999125,1475428003,344.579,361.166,23.4943,17.1821,599.976,83.9657,0.200067,26.9722,24.9966,999.9,10023.8,0,6.93277,999.782,0.899984,0.100016,0,2.6512,0,7660.77,38.812,41.812,40.437,40.625,39.187,2.542192308,1.001777789,-201.7035897,7688.187308,15,2,493.446,662.12,25.3227,27.5854,30.0001,27.5361,27.5088,23.8224,43.693,0,25.3235,345.833,17.2504,100.74,101.258,-0.031,5.465,100,100
1902,1475428006,7444.4,20161002 11:06:45,1475428005,0.006466036,13.96347626,284.2771529,341.528,23.92620619,28.74472769,0.499293617,2.003371095,0.439102131,0.279239808,165.2420617,25.96951963,24.9958,3.178881485,55.34106138,1.977466713,3.573235972,1.201414773,-0.034844114,0.03911557,3.023065764,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.017748679,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475428005,341.528,357.699,23.4951,17.1813,600.03,83.9653,0.199769,26.9718,24.9958,999.9,10007.5,0,6.93277,1000.09,0.900015,0.0999851,0,2.7332,0,7657.91,38.75,41.812,40.437,40.625,39.187,2.561130769,1.346297452,-201.7924786,7682.332692,15,2,497.646,661.909,25.3225,27.5854,30,27.5361,27.5088,23.6352,43.693,0,25.3235,340.667,17.249,100.741,101.259,-0.031,5.465,100,100
1903,1475428008,7446.4,20161002 11:06:47,1475428007,0.006463914,13.90230942,281.4394425,338.426,23.68762255,28.48395121,0.499006965,2.00452604,0.438910332,0.279112979,165.2420617,25.97002202,24.9964,3.178995204,55.34283874,1.977437288,3.573068048,1.201557916,-0.034872524,0.039147463,3.02505212,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.017676127,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475428007,338.426,354.516,23.4945,17.1824,599.995,83.9658,0.200166,26.971,24.9964,999.9,10015.6,0,6.93277,1000.09,0.900015,0.0999851,0,2.3098,0,7651.39,38.812,41.812,40.437,40.625,39.187,2.55845,0.813220522,-201.7350428,7676.146538,15,2,494.399,662.073,25.3221,27.5854,30,27.5361,27.5088,23.4734,43.693,0,25.3238,340.667,17.2533,100.741,101.259,-0.031,5.465,100,100
1904,1475428010,7448.4,20161002 11:06:49,1475428009,0.00646358,13.68260809,279.1955155,335.378,23.49910284,28.22782485,0.49862672,2.002347916,0.438558873,0.278890849,165.2404094,25.96854761,25.0004,3.179753419,55.34041379,1.977280948,3.57294211,1.20247247,-0.034818954,0.039087326,3.021306298,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.017420949,0,-,0,0,0,0,0,0,999.778,842.8133339,0.84300048,0.19600096,1475428009,335.378,351.226,23.4923,17.1815,600.089,83.9676,0.199593,26.9704,25.0004,999.9,10000,0,6.93277,1000.09,0.899984,0.100016,0,2.8354,0,7642.51,38.812,41.812,40.437,40.625,39.187,2.615488462,0.489664961,-202.5822221,7667.880385,15,2,503.094,662.096,25.322,27.5854,30.0001,27.5361,27.5088,23.2736,43.4123,0,25.3238,335.833,17.2576,100.741,101.259,-0.031,5.465,100,100
1905,1475428012,7450.4,20161002 11:06:51,1475428011,0.006444032,13.47806175,276.7758859,332.34,23.29654848,27.97344464,0.496635895,2.002052861,0.437008511,0.277888764,165.2404094,25.97562433,25.0042,3.180473869,55.34184685,1.97733215,3.57294211,1.203141718,-0.0348117,0.039079183,3.020798965,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.017173084,0,-,0,0,0,0,0,0,1000.08,843.067077,0.842999637,0.195999125,1475428011,332.34,347.966,23.4918,17.1966,599.757,83.9711,0.200064,26.9704,25.0042,999.9,9997.5,0,6.93277,999.778,0.899984,0.100016,0,2.796,0,7633.12,38.75,41.812,40.437,40.625,39.125,2.626823077,0.182181201,-207.2875213,7661.748462,15,2,508.185,662.798,25.3223,27.5854,30.0001,27.5361,27.5088,23.0675,43.4123,0,25.3238,330.667,17.2513,100.741,101.259,-0.031,5.465,100,100
1906,1475428014,7452.4,20161002 11:06:53,1475428013,0.006429963,13.30146709,274.3287173,329.3,23.09054029,27.7175317,0.495267049,2.007084347,0.436076733,0.277274267,165.2404094,25.98205278,25.0067,3.180947927,55.36034648,1.977876937,3.572732221,1.203070991,-0.034935494,0.039218153,3.029453225,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.016963447,0,-,0,0,0,0,0,0,1000.09,843.075507,0.842999637,0.195999125,1475428013,329.3,344.715,23.4983,17.221,600.15,83.9707,0.200365,26.9694,25.0067,999.9,10033.1,0,6.93277,1000.09,0.900015,0.0999851,0,2.307,0,7630.06,38.812,41.812,40.437,40.625,39.187,2.607546154,-0.370208545,-207.163077,7655.586154,15,2,487.592,661.816,25.3226,27.5854,30.0001,27.5361,27.5088,22.9495,43.4123,0,25.3232,330.667,17.2503,100.741,101.258,-0.031,5.465,100,100
1907,1475428016,7454.4,20161002 11:06:55,1475428015,0.006429777,13.03669888,272.3108303,326.259,22.91950968,27.46015023,0.495490446,2.002615302,0.436134811,0.277322369,165.1920573,25.97852659,25.0091,3.181403081,55.38448052,1.978599694,3.572480369,1.202803387,-0.034825528,0.039094706,3.021766072,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01665456,0,-,0,0,0,0,0,0,999.779,842.8141769,0.84300048,0.19600096,1475428015,326.259,341.391,23.5081,17.2305,600.098,83.9675,0.199221,26.9682,25.0091,999.9,10001.9,0,6.93277,1000.09,0.900015,0.0999851,0,2.2468,0,7621.09,38.75,41.812,40.437,40.625,39.125,2.5829,-0.960854698,-214.4188034,7647.120385,15,2,511.163,662.331,25.3226,27.5854,30.0001,27.5361,27.5088,22.7393,43.4123,0,25.3232,325.833,17.2503,100.74,101.26,-0.031,5.465,100,100
1908,1475428018,7456.4,20161002 11:06:57,1475428017,0.006435433,12.73680406,270.4876697,323.208,22.76611081,27.203418,0.49653083,2.001445777,0.436911293,0.277827328,165.2404094,25.97532134,25.0075,3.181099639,55.40953361,1.979378426,3.572270504,1.201721213,-0.034796778,0.039062431,3.019755183,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.016293845,0,-,0,0,0,0,0,0,1000.08,843.067077,0.842999637,0.195999125,1475428017,323.208,338.03,23.5173,17.231,599.789,83.9666,0.200308,26.9672,25.0075,999.9,9993.75,0,6.93277,1000.08,0.900015,0.0999851,0,2.8855,0,7614.04,38.812,41.812,40.437,40.625,39.187,2.577157692,-0.946752132,-215.108718,7640.799615,15,2,506.483,662.682,25.3225,27.5854,30.0001,27.5361,27.5088,22.5268,43.4123,0,25.3154,320.667,17.2503,100.74,101.26,-0.031,5.465,100,100
1909,1475428020,7458.4,20161002 11:06:59,1475428019,0.00644529,12.59606782,268.1450934,320.175,22.56884071,26.94801714,0.497809979,2.005862759,0.438017648,0.278532396,165.2404094,25.97286351,25.0032,3.180284263,55.42295986,1.979765001,3.57210262,1.200519262,-0.034905419,0.039184391,3.027351505,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.016126911,0,-,0,0,0,0,0,0,1000.08,843.067077,0.842999637,0.195999125,1475428019,320.175,334.831,23.522,17.2299,600.151,83.9662,0.200325,26.9664,25.0032,999.9,10025,0,6.93277,1000.08,0.900015,0.0999851,0,2.636,0,7607.39,38.75,41.812,40.437,40.625,39.125,2.548526923,-0.744755552,-218.5955558,7634.308462,15,2,492.717,661.722,25.3218,27.5854,30.0001,27.5361,27.5088,22.3698,43.4123,0,25.3154,320.667,17.2503,100.74,101.26,-0.031,5.465,100,100
1910,1475428022,7460.4,20161002 11:07:01,1475428021,0.00644345,12.18345471,266.650641,317.141,22.44317277,26.69279259,0.498028309,1.9997688,0.438027947,0.27855359,165.2387571,25.97089628,25.0013,3.179924039,55.42268245,1.979766722,3.572123605,1.200157316,-0.034755572,0.039016174,3.01687235,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.015642497,0,-,0,0,0,0,0,0,999.759,842.7973169,0.84300048,0.19600096,1475428021,317.141,331.37,23.5219,17.2291,599.913,83.9669,0.200056,26.9665,25.0013,999.9,9981.88,0,6.93277,1000.07,0.899984,0.100016,0,2.4639,0,7598.43,38.812,41.812,40.437,40.625,39.187,2.5436,-0.108868376,-221.4803419,7625.532308,15,2,496.047,662.26,25.3192,27.5854,30,27.5361,27.5088,22.1484,43.4123,0,25.3154,315.833,17.2503,100.74,101.26,-0.031,5.465,100,100
1911,1475428024,7462.4,20161002 11:07:03,1475428023,0.006443271,11.83017817,264.8594932,314.053,22.29313323,26.43373392,0.497859691,1.994670128,0.437763796,0.278394939,165.2371049,25.96705034,25.0055,3.180720372,55.42990791,1.979838719,3.571787855,1.200881653,-0.034630433,0.038875695,3.008111552,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.015218759,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428023,314.053,327.908,23.522,17.2297,599.944,83.9696,0.200059,26.9649,25.0055,999.9,9945.62,0,6.93277,1000.07,0.900015,0.0999851,0,2.3595,0,7591.61,38.75,41.812,40.437,40.625,39.125,2.531938462,-0.614051283,-219.6711112,7618.893846,15,2,489.66,661.886,25.316,27.5854,30.0001,27.5361,27.5088,21.9954,43.4123,0,25.3116,310.667,17.2503,100.74,101.26,-0.031,5.465,100,100
1912,1475428026,7464.4,20161002 11:07:05,1475428025,0.006445591,11.70475593,262.2424696,310.917,22.07377263,26.17086079,0.497736814,2.000583623,0.43782344,0.278419359,165.1909007,25.96806969,25.0083,3.181251357,55.43727493,1.980055323,3.571703922,1.201196034,-0.03477559,0.039038647,3.018272999,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.015069836,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428025,310.917,324.625,23.5236,17.23,600.035,83.9732,0.199942,26.9645,25.0083,999.9,9986.88,0,6.93277,1000.07,0.900015,0.0999851,0,2.7772,0,7583.97,38.75,41.812,40.437,40.625,39.187,2.535761538,0.63563761,-226.7606839,7612.063462,15,2,493.112,661.909,25.3141,27.5854,30.0001,27.5351,27.5088,21.837,43.4123,0,25.3116,310.667,17.2503,100.74,101.259,-0.031,5.465,100,100
